area,areaid,dailydose1,dailydose2,dailydose3,daydiff,daytotal,totaldistinctpersons,totaldose1,totaldose2,totaldose3,totalvaccinations,date
ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,903,231,520,0,8,751,19829,19830,8892,0,28722,2021-05-06
ΔΥΤΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,904,5668,2451,0,1951,8021,105970,105971,48480,0,154256,2021-05-06
ΕΒΡΟΥ,102,658,778,0,4,1336,29152,29152,14971,0,43923,2021-05-06
ΕΥΒΟΙΑΣ,802,895,1116,0,92,1897,39667,39668,19043,0,58473,2021-05-06
ΕΥΡΥΤΑΝΙΑΣ,803,67,130,0,-22,162,3459,3459,1940,0,5319,2021-05-06
ΖΑΚΥΝΘΟΥ,601,330,209,0,20,489,7779,7779,3637,0,11316,2021-05-06
ΗΛΕΙΑΣ,703,1111,751,0,104,1757,26937,26937,11773,0,38505,2021-05-06
ΗΜΑΘΙΑΣ,201,726,756,0,36,1402,25719,25719,12816,0,38375,2021-05-06
ΗΡΑΚΛΕΙΟΥ,1301,1659,1212,0,-89,2777,57337,57337,25570,0,82713,2021-05-06
ΘΑΣΟΥ,103,65,179,0,-4,244,3572,3572,2160,0,5732,2021-05-06
ΘΕΣΠΡΩΤΙΑΣ,402,160,466,0,-1,576,13862,13862,7411,0,21173,2021-05-06
ΘΕΣΣΑΛΟΝΙΚΗΣ,202,5747,7107,0,159,12504,273732,273735,125770,0,398806,2021-05-06
ΘΗΡΑΣ,1202,131,391,0,61,477,4537,4537,2346,0,6788,2021-05-06
ΙΘΑΚΗΣ,602,1,83,0,24,84,1657,1657,1049,0,2706,2021-05-06
ΙΚΑΡΙΑΣ,1101,84,79,0,-2,163,3345,3345,1731,0,5076,2021-05-06
ΙΩΑΝΝΙΝΩΝ,403,1055,776,0,33,1741,36776,36777,18272,0,54860,2021-05-06
ΚΑΒΑΛΑΣ,104,708,628,0,-2,1286,24093,24093,11964,0,35957,2021-05-06
ΚΑΛΥΜΝΟΥ,1203,269,295,0,66,479,6373,6373,3617,0,9905,2021-05-06
ΚΑΡΔΙΤΣΑΣ,501,653,536,0,99,1144,24342,24342,9572,0,33819,2021-05-06
ΚΑΡΠΑΘΟΥ,1204,43,125,0,1,168,2644,2644,1634,0,4278,2021-05-06
ΚΑΣΤΟΡΙΑΣ,302,225,438,0,-24,618,13750,13750,7158,0,20818,2021-05-06
ΚΕΑΣ-ΚΥΘΝΟΥ,1205,28,164,0,29,192,2312,2312,1088,0,3400,2021-05-06
ΚΕΝΤΡΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,905,3986,7112,0,207,10539,290680,290682,151352,0,440941,2021-05-06
ΚΕΡΚΥΡΑΣ,603,742,620,0,69,1312,22082,22082,10333,0,32320,2021-05-06
ΚΕΦΑΛΛΗΝΙΑΣ,604,250,320,0,44,502,9068,9068,4740,0,13684,2021-05-06
ΚΙΛΚΙΣ,203,306,626,0,-59,871,16692,16692,10287,0,26834,2021-05-06
ΚΟΖΑΝΗΣ,303,730,950,0,-6,1580,30394,30394,14530,0,44724,2021-05-06
ΚΟΡΙΝΘΙΑΣ,1003,798,661,0,63,1414,26374,26374,8630,0,34909,2021-05-06
ΚΩ,1206,95,179,0,-3,274,7325,7325,3591,0,10916,2021-05-06
ΛΑΚΩΝΙΑΣ,1004,533,511,0,-19,944,16495,16495,7934,0,24229,2021-05-06
ΛΑΡΙΣΑΣ,502,1731,1303,0,253,2934,49867,49867,19566,0,69238,2021-05-06
ΛΑΣΙΘΙΟΥ,1302,381,789,0,-2,990,20992,20992,11897,0,32529,2021-05-06
ΛΕΣΒΟΥ,1102,338,464,0,-13,751,15801,15801,7645,0,23346,2021-05-06
ΛΕΥΚΑΔΑΣ,605,160,170,0,-3,285,6353,6353,3196,0,9459,2021-05-06
ΛΗΜΝΟΥ,1103,129,98,0,5,202,3972,3972,2081,0,6013,2021-05-06
ΜΑΓΝΗΣΙΑΣ,503,1069,918,0,-50,1937,34446,34446,14790,0,49136,2021-05-06
ΜΕΣΣΗΝΙΑΣ,1005,1007,849,0,2,1756,29686,29686,13673,0,43164,2021-05-06
ΜΗΛΟΥ,1207,53,200,0,60,253,4457,4457,2802,0,7259,2021-05-06
ΜΥΚΟΝΟΥ,1208,22,62,0,0,84,1492,1492,930,0,2422,2021-05-06
ΝΑΞΟΥ,1209,74,139,0,-16,213,4337,4337,1937,0,6274,2021-05-06
ΝΗΣΩΝ,906,378,741,0,225,1119,18657,18658,9632,0,28290,2021-05-06
ΝΟΤΙΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,907,4195,2316,0,672,6465,92163,92163,26776,0,118844,2021-05-06
ΞΑΝΘΗΣ,105,614,516,0,9,1077,17037,17037,8113,0,25050,2021-05-06
ΠΑΡΟΥ,1210,39,68,0,-51,107,2526,2526,1428,0,3954,2021-05-06
ΠΕΙΡΑΙΩΣ,908,773,1871,0,240,2545,78878,78878,39424,0,118117,2021-05-06
ΠΕΛΛΑΣ,204,385,1172,0,18,1473,31570,31571,17024,0,48416,2021-05-06
ΠΙΕΡΙΑΣ,205,387,792,0,-20,1129,24452,24452,12791,0,37143,2021-05-06
ΠΡΕΒΕΖΑΣ,404,357,406,0,51,713,14510,14510,4134,0,18544,2021-05-06
ΡΕΘΥΜΝΟΥ,1303,295,560,0,39,805,17799,17799,8610,0,26309,2021-05-06
ΡΟΔΟΠΗΣ,106,509,475,0,24,934,17324,17324,7456,0,24685,2021-05-06
ΡΟΔΟΥ,1211,506,386,0,215,846,17538,17538,7851,0,25294,2021-05-06
ΣΑΜΟΥ,1104,133,127,0,-13,260,5578,5578,2488,0,8066,2021-05-06
ΣΕΡΡΩΝ,206,759,826,0,-16,1535,29205,29205,11376,0,40481,2021-05-06
ΣΠΟΡΑΔΩΝ,504,201,104,0,82,305,4080,4080,1644,0,5724,2021-05-06
ΣΥΡΟΥ,1212,136,123,0,0,209,4641,4641,2186,0,6737,2021-05-06
ΤΗΝΟΥ,1213,8,70,0,6,78,2035,2035,1198,0,3233,2021-05-06
ΤΡΙΚΑΛΩΝ,505,665,624,0,42,1239,25307,25307,11633,0,36845,2021-05-06
ΦΘΙΩΤΙΔΑΣ,804,870,736,0,30,1556,28490,28490,12261,0,40651,2021-05-06
ΦΛΩΡΙΝΑΣ,304,166,496,0,28,632,12393,12393,6623,0,18956,2021-05-06
ΦΩΚΙΔΑΣ,805,240,217,0,-54,417,6441,6441,3218,0,9569,2021-05-06
ΧΑΛΚΙΔΙΚΗΣ,207,549,690,0,14,1189,21920,21920,10043,0,31864,2021-05-06
ΧΑΝΙΩΝ,1304,872,946,0,70,1768,35926,35926,18140,0,53966,2021-05-06
ΧΙΟΥ,1105,263,203,0,15,416,10105,10106,4181,0,14187,2021-05-06
ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ,701,1199,843,0,-82,1954,35282,35282,12121,0,47124,2021-05-07
ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,901,1186,1302,0,-21,2438,64398,64398,25532,0,89776,2021-05-07
ΑΝΔΡΟΥ,1201,163,72,0,40,235,2791,2791,1270,0,4061,2021-05-07
ΑΡΓΟΛΙΔΑΣ,1001,550,653,0,14,1103,21414,21414,9687,0,30811,2021-05-07
ΑΡΚΑΔΙΑΣ,1002,504,388,0,-34,843,17907,17907,7328,0,25087,2021-05-07
ΑΡΤΑΣ,401,280,300,0,3,535,12220,12220,7483,0,19563,2021-05-07
ΑΧΑΪΑΣ,702,1969,1274,0,-117,3053,59927,59927,26977,0,86339,2021-05-07
ΒΟΙΩΤΙΑΣ,801,611,772,0,-11,1288,27571,27571,11091,0,38377,2021-05-07
ΒΟΡΕΙΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,902,6916,2489,0,-654,9210,244620,244621,134320,0,378359,2021-05-07
ΓΡΕΒΕΝΩΝ,301,123,281,0,-14,359,8065,8065,4706,0,12626,2021-05-07
ΔΡΑΜΑΣ,101,412,494,0,0,856,17699,17699,9396,0,26950,2021-05-07
ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,903,244,468,0,-39,712,20073,20074,9360,0,29434,2021-05-07
ΔΥΤΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,904,5126,2391,0,-598,7423,111096,111097,50871,0,161679,2021-05-07
ΕΒΡΟΥ,102,704,791,0,59,1395,29856,29856,15762,0,45318,2021-05-07
ΕΥΒΟΙΑΣ,802,744,1122,0,-136,1761,40411,40412,20165,0,60234,2021-05-07
ΕΥΡΥΤΑΝΙΑΣ,803,86,145,0,19,181,3545,3545,2085,0,5500,2021-05-07
ΖΑΚΥΝΘΟΥ,601,289,209,0,-36,453,8068,8068,3846,0,11769,2021-05-07
ΗΛΕΙΑΣ,703,1038,736,0,-85,1672,27975,27975,12509,0,40177,2021-05-07
ΗΜΑΘΙΑΣ,201,682,750,0,-60,1342,26401,26401,13566,0,39717,2021-05-07
ΗΡΑΚΛΕΙΟΥ,1301,1623,1365,0,111,2888,58960,58960,26935,0,85601,2021-05-07
ΘΑΣΟΥ,103,120,118,0,-6,238,3692,3692,2278,0,5970,2021-05-07
ΘΕΣΠΡΩΤΙΑΣ,402,172,438,0,-16,560,14034,14034,7849,0,21733,2021-05-07
ΘΕΣΣΑΛΟΝΙΚΗΣ,202,5311,7157,0,-378,12126,279043,279046,132927,0,410932,2021-05-07
ΘΗΡΑΣ,1202,148,203,0,-176,301,4685,4685,2549,0,7089,2021-05-07
ΙΘΑΚΗΣ,602,3,80,0,-1,83,1660,1660,1129,0,2789,2021-05-07
ΙΚΑΡΙΑΣ,1101,84,80,0,1,164,3429,3429,1811,0,5240,2021-05-07
ΙΩΑΝΝΙΝΩΝ,403,906,835,0,-100,1641,37682,37683,19107,0,56501,2021-05-07
ΚΑΒΑΛΑΣ,104,656,633,0,-47,1239,24749,24749,12597,0,37196,2021-05-07
ΚΑΛΥΜΝΟΥ,1203,212,275,0,-47,432,6585,6585,3892,0,10337,2021-05-07
ΚΑΡΔΙΤΣΑΣ,501,641,497,0,-56,1088,24983,24983,10069,0,34907,2021-05-07
ΚΑΡΠΑΘΟΥ,1204,52,89,0,-27,141,2696,2696,1723,0,4419,2021-05-07
ΚΑΣΤΟΡΙΑΣ,302,243,447,0,17,635,13993,13993,7605,0,21453,2021-05-07
ΚΕΑΣ-ΚΥΘΝΟΥ,1205,36,151,0,-5,187,2348,2348,1239,0,3587,2021-05-07
ΚΕΝΤΡΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,905,3851,7020,0,-243,10296,294531,294533,158372,0,451237,2021-05-07
ΚΕΡΚΥΡΑΣ,603,674,579,0,-109,1203,22756,22756,10912,0,33523,2021-05-07
ΚΕΦΑΛΛΗΝΙΑΣ,604,226,319,0,-20,482,9294,9294,5059,0,14166,2021-05-07
ΚΙΛΚΙΣ,203,309,598,0,-39,832,17001,17001,10885,0,27666,2021-05-07
ΚΟΖΑΝΗΣ,303,683,957,0,-40,1540,31077,31077,15487,0,46264,2021-05-07
ΚΟΡΙΝΘΙΑΣ,1003,701,674,0,-89,1325,27075,27075,9304,0,36234,2021-05-07
ΚΩ,1206,84,195,0,5,279,7409,7409,3786,0,11195,2021-05-07
ΛΑΚΩΝΙΑΣ,1004,511,471,0,-62,882,17006,17006,8405,0,25111,2021-05-07
ΛΑΡΙΣΑΣ,502,1441,1397,0,-191,2743,51308,51308,20963,0,71981,2021-05-07
ΛΑΣΙΘΙΟΥ,1302,363,799,0,-8,982,21355,21355,12696,0,33511,2021-05-07
ΛΕΣΒΟΥ,1102,329,469,0,-8,743,16130,16130,8114,0,24089,2021-05-07
ΛΕΥΚΑΔΑΣ,605,168,159,0,-8,277,6521,6521,3355,0,9736,2021-05-07
ΛΗΜΝΟΥ,1103,130,108,0,6,208,4102,4102,2189,0,6221,2021-05-07
ΜΑΓΝΗΣΙΑΣ,503,1043,934,0,-10,1927,35489,35489,15724,0,51063,2021-05-07
ΜΕΣΣΗΝΙΑΣ,1005,1026,862,0,32,1788,30712,30712,14535,0,44952,2021-05-07
ΜΗΛΟΥ,1207,88,240,0,75,328,4545,4545,3042,0,7587,2021-05-07
ΜΥΚΟΝΟΥ,1208,30,60,0,6,90,1522,1522,990,0,2512,2021-05-07
ΝΑΞΟΥ,1209,85,143,0,15,228,4422,4422,2080,0,6502,2021-05-07
ΝΗΣΩΝ,906,733,764,0,378,1497,19390,19391,10396,0,29787,2021-05-07
ΝΟΤΙΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,907,3938,2292,0,-285,6180,96101,96101,29068,0,125024,2021-05-07
ΞΑΝΘΗΣ,105,533,517,0,-76,1001,17570,17570,8630,0,26051,2021-05-07
ΠΑΡΟΥ,1210,14,82,0,-11,96,2540,2540,1510,0,4050,2021-05-07
ΠΕΙΡΑΙΩΣ,908,709,1647,0,-279,2266,79587,79587,41071,0,120383,2021-05-07
ΠΕΛΛΑΣ,204,382,1178,0,-9,1464,31952,31953,18202,0,49880,2021-05-07
ΠΙΕΡΙΑΣ,205,396,754,0,-28,1101,24848,24848,13545,0,38244,2021-05-07
ΠΡΕΒΕΖΑΣ,404,294,398,0,-71,642,14804,14804,4532,0,19186,2021-05-07
ΡΕΘΥΜΝΟΥ,1303,236,547,0,-72,733,18035,18035,9157,0,27042,2021-05-07
ΡΟΔΟΠΗΣ,106,481,508,0,5,939,17805,17805,7964,0,25624,2021-05-07
ΡΟΔΟΥ,1211,491,349,0,-61,785,18029,18029,8200,0,26079,2021-05-07
ΣΑΜΟΥ,1104,129,139,0,8,268,5707,5707,2627,0,8334,2021-05-07
ΣΕΡΡΩΝ,206,664,834,0,-87,1448,29869,29869,12210,0,41929,2021-05-07
ΣΠΟΡΑΔΩΝ,504,122,154,0,-29,276,4202,4202,1798,0,6000,2021-05-07
ΣΥΡΟΥ,1212,150,119,0,5,214,4791,4791,2305,0,6951,2021-05-07
ΤΗΝΟΥ,1213,4,68,0,-6,72,2039,2039,1266,0,3305,2021-05-07
ΤΡΙΚΑΛΩΝ,505,644,584,0,-61,1178,25951,25951,12217,0,38023,2021-05-07
ΦΘΙΩΤΙΔΑΣ,804,791,737,0,-78,1478,29281,29281,12998,0,42129,2021-05-07
ΦΛΩΡΙΝΑΣ,304,144,504,0,-19,613,12537,12537,7127,0,19569,2021-05-07
ΦΩΚΙΔΑΣ,805,252,226,0,21,438,6693,6693,3444,0,10007,2021-05-07
ΧΑΛΚΙΔΙΚΗΣ,207,552,649,0,-31,1158,22472,22472,10692,0,33022,2021-05-07
ΧΑΝΙΩΝ,1304,847,962,0,-8,1760,36773,36773,19102,0,55726,2021-05-07
ΧΙΟΥ,1105,276,185,0,-5,411,10381,10382,4366,0,14598,2021-05-07
ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ,701,1219,900,0,-47,2027,37810,37810,13885,0,51225,2021-05-10
ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,901,1049,1431,0,146,2430,66468,66468,28271,0,94490,2021-05-10
ΑΝΔΡΟΥ,1201,139,64,0,101,203,2966,2966,1400,0,4366,2021-05-10
ΑΡΓΟΛΙΔΑΣ,1001,502,686,0,14,1093,22457,22457,11006,0,32983,2021-05-10
ΑΡΚΑΔΙΑΣ,1002,495,436,0,79,880,18865,18865,8152,0,26768,2021-05-10
ΑΡΤΑΣ,401,301,307,0,-19,558,12862,12862,8076,0,20698,2021-05-10
ΑΧΑΪΑΣ,702,2152,1281,0,40,3235,64230,64230,29492,0,92769,2021-05-10
ΒΟΙΩΤΙΑΣ,801,569,821,0,-16,1291,28741,28741,12718,0,40975,2021-05-10
ΒΟΡΕΙΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,902,6205,3742,0,105,9756,257875,257876,140863,0,397766,2021-05-10
ΓΡΕΒΕΝΩΝ,301,113,316,0,39,379,8292,8292,5293,0,13345,2021-05-10
ΔΡΑΜΑΣ,101,433,482,0,45,865,18510,18510,10370,0,28635,2021-05-10
ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,903,208,500,0,-36,708,20512,20513,10373,0,30886,2021-05-10
ΔΥΤΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,904,5092,2487,0,-77,7483,121422,121423,55783,0,176722,2021-05-10
ΕΒΡΟΥ,102,680,843,0,20,1422,31216,31216,17426,0,48142,2021-05-10
ΕΥΒΟΙΑΣ,802,866,1168,0,121,1904,42041,42042,22470,0,63921,2021-05-10
ΕΥΡΥΤΑΝΙΑΣ,803,76,152,0,24,178,3697,3697,2360,0,5832,2021-05-10
ΖΑΚΥΝΘΟΥ,601,296,219,0,-16,465,8682,8682,4273,0,12715,2021-05-10
ΗΛΕΙΑΣ,703,1006,730,0,-14,1644,30010,30010,13986,0,43479,2021-05-10
ΗΜΑΘΙΑΣ,201,631,809,0,95,1348,27615,27615,15133,0,42318,2021-05-10
ΗΡΑΚΛΕΙΟΥ,1301,1630,1337,0,55,2864,62229,62229,29537,0,91274,2021-05-10
ΘΑΣΟΥ,103,86,165,0,11,251,3903,3903,2558,0,6461,2021-05-10
ΘΕΣΠΡΩΤΙΑΣ,402,157,466,0,5,573,14368,14368,8756,0,22874,2021-05-10
ΘΕΣΣΑΛΟΝΙΚΗΣ,202,5249,7289,0,-310,12193,289992,289995,147357,0,435628,2021-05-10
ΘΗΡΑΣ,1202,158,298,0,-188,406,4972,4972,3362,0,8089,2021-05-10
ΙΘΑΚΗΣ,602,7,83,0,-1,90,1669,1669,1301,0,2970,2021-05-10
ΙΚΑΡΙΑΣ,1101,147,84,0,3,231,3726,3726,1973,0,5699,2021-05-10
ΙΩΑΝΝΙΝΩΝ,403,918,848,0,-92,1666,39626,39627,20787,0,59925,2021-05-10
ΚΑΒΑΛΑΣ,104,685,656,0,63,1291,26101,26101,13864,0,39715,2021-05-10
ΚΑΛΥΜΝΟΥ,1203,337,331,0,252,593,7101,7101,4440,0,11271,2021-05-10
ΚΑΡΔΙΤΣΑΣ,501,656,574,0,109,1175,26247,26247,11146,0,37148,2021-05-10
ΚΑΡΠΑΘΟΥ,1204,54,66,0,0,120,2818,2818,1841,0,4659,2021-05-10
ΚΑΣΤΟΡΙΑΣ,302,223,444,0,8,617,14458,14458,8461,0,22679,2021-05-10
ΚΕΑΣ-ΚΥΘΝΟΥ,1205,26,187,0,87,213,2416,2416,1510,0,3926,2021-05-10
ΚΕΝΤΡΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,905,3635,7149,0,-330,10138,302147,302149,172649,0,471843,2021-05-10
ΚΕΡΚΥΡΑΣ,603,671,607,0,-15,1228,24153,24153,12085,0,35994,2021-05-10
ΚΕΦΑΛΛΗΝΙΑΣ,604,231,337,0,19,493,9723,9723,5722,0,15133,2021-05-10
ΚΙΛΚΙΣ,203,380,563,0,24,873,17763,17763,11995,0,29388,2021-05-10
ΚΟΖΑΝΗΣ,303,719,944,0,97,1563,32470,32470,17323,0,49293,2021-05-10
ΚΟΡΙΝΘΙΑΣ,1003,671,720,0,-22,1346,28465,28465,10723,0,38948,2021-05-10
ΚΩ,1206,84,221,0,-5,305,7608,7608,4202,0,11810,2021-05-10
ΛΑΚΩΝΙΑΣ,1004,487,527,0,17,914,17981,17981,9441,0,26922,2021-05-10
ΛΑΡΙΣΑΣ,502,1455,1494,0,25,2853,54295,54295,23852,0,77662,2021-05-10
ΛΑΣΙΘΙΟΥ,1302,366,801,0,-41,983,22116,22116,14306,0,35518,2021-05-10
ΛΕΣΒΟΥ,1102,312,466,0,8,728,16783,16783,9009,0,25537,2021-05-10
ΛΕΥΚΑΔΑΣ,605,182,163,0,13,295,6881,6881,3672,0,10313,2021-05-10
ΛΗΜΝΟΥ,1103,146,114,0,6,217,4386,4386,2405,0,6649,2021-05-10
ΜΑΓΝΗΣΙΑΣ,503,987,987,0,-53,1924,37528,37528,17681,0,54964,2021-05-10
ΜΕΣΣΗΝΙΑΣ,1005,953,867,0,-51,1725,32674,32674,16264,0,48453,2021-05-10
ΜΗΛΟΥ,1207,372,165,0,216,537,5112,5112,3333,0,8445,2021-05-10
ΜΥΚΟΝΟΥ,1208,19,65,0,-6,84,1555,1555,1131,0,2686,2021-05-10
ΝΑΞΟΥ,1209,89,144,0,-144,233,4611,4611,2501,0,7112,2021-05-10
ΝΗΣΩΝ,906,287,637,0,-228,924,20135,20136,11727,0,31863,2021-05-10
ΝΟΤΙΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,907,4114,2406,0,-97,6471,104483,104483,33824,0,138063,2021-05-10
ΞΑΝΘΗΣ,105,570,519,0,104,1039,18641,18641,9629,0,28025,2021-05-10
ΠΑΡΟΥ,1210,49,42,0,-5,91,2602,2602,1635,0,4237,2021-05-10
ΠΕΙΡΑΙΩΣ,908,677,1797,0,16,2374,80994,80994,44585,0,125115,2021-05-10
ΠΕΛΛΑΣ,204,379,1177,0,-21,1460,32729,32730,20556,0,52821,2021-05-10
ΠΙΕΡΙΑΣ,205,384,775,0,-28,1109,25631,25631,15109,0,40490,2021-05-10
ΠΡΕΒΕΖΑΣ,404,300,406,0,36,656,15383,15383,5329,0,20462,2021-05-10
ΡΕΘΥΜΝΟΥ,1303,296,557,0,62,803,18597,18597,10239,0,28586,2021-05-10
ΡΟΔΟΠΗΣ,106,460,502,0,7,912,18727,18727,8959,0,27441,2021-05-10
ΡΟΔΟΥ,1211,497,361,0,52,808,18990,18990,8898,0,27643,2021-05-10
ΣΑΜΟΥ,1104,113,145,0,2,258,5931,5931,2917,0,8848,2021-05-10
ΣΕΡΡΩΝ,206,732,884,0,13,1566,31352,31352,13946,0,45048,2021-05-10
ΣΠΟΡΑΔΩΝ,504,229,179,0,47,408,4613,4613,2156,0,6769,2021-05-10
ΣΥΡΟΥ,1212,121,118,0,-18,189,5053,5053,2539,0,7347,2021-05-10
ΤΗΝΟΥ,1213,298,56,0,204,354,2418,2418,1391,0,3809,2021-05-10
ΤΡΙΚΑΛΩΝ,505,605,625,0,-14,1180,27176,27176,13461,0,40397,2021-05-10
ΦΘΙΩΤΙΔΑΣ,804,741,787,0,60,1478,30776,30776,14499,0,45025,2021-05-10
ΦΛΩΡΙΝΑΣ,304,139,497,0,-4,606,12821,12821,8129,0,20785,2021-05-10
ΦΩΚΙΔΑΣ,805,233,259,0,25,443,7166,7166,3931,0,10868,2021-05-10
ΧΑΛΚΙΔΙΚΗΣ,207,508,694,0,2,1151,23500,23500,12061,0,35322,2021-05-10
ΧΑΝΙΩΝ,1304,810,984,0,-24,1744,38457,38457,21030,0,59238,2021-05-10
ΧΙΟΥ,1105,260,199,0,1,409,10906,10907,4758,0,15415,2021-05-10
ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ,701,1166,840,0,-107,1920,38976,38976,14725,0,53145,2021-05-11
ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,901,1070,1371,0,-39,2391,67538,67538,29642,0,96881,2021-05-11
ΑΝΔΡΟΥ,1201,200,15,0,12,215,3166,3166,1415,0,4581,2021-05-11
ΑΡΓΟΛΙΔΑΣ,1001,527,591,0,-75,1018,22984,22984,11597,0,34001,2021-05-11
ΑΡΚΑΔΙΑΣ,1002,427,358,0,-145,735,19292,19292,8510,0,27503,2021-05-11
ΑΡΤΑΣ,401,272,280,0,-56,502,13134,13134,8356,0,21200,2021-05-11
ΑΧΑΪΑΣ,702,1990,1228,0,-210,3025,66220,66220,30720,0,95794,2021-05-11
ΒΟΙΩΤΙΑΣ,801,586,754,0,-51,1240,29327,29327,13472,0,42215,2021-05-11
ΒΟΡΕΙΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,902,5818,4143,0,8,9764,263693,263694,145006,0,407530,2021-05-11
ΓΡΕΒΕΝΩΝ,301,132,289,0,-8,371,8424,8424,5582,0,13716,2021-05-11
ΔΡΑΜΑΣ,101,350,473,0,-92,773,18860,18860,10843,0,29408,2021-05-11
ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,903,224,481,0,-3,705,20736,20737,10854,0,31591,2021-05-11
ΔΥΤΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,904,4970,2417,0,-206,7277,126392,126393,58200,0,183999,2021-05-11
ΕΒΡΟΥ,102,629,780,0,-113,1309,31845,31845,18206,0,49451,2021-05-11
ΕΥΒΟΙΑΣ,802,714,1119,0,-172,1732,42755,42756,23589,0,65653,2021-05-11
ΕΥΡΥΤΑΝΙΑΣ,803,62,129,0,-27,151,3759,3759,2489,0,5983,2021-05-11
ΖΑΚΥΝΘΟΥ,601,295,205,0,-10,455,8977,8977,4478,0,13170,2021-05-11
ΗΛΕΙΑΣ,703,908,737,0,-101,1543,30918,30918,14723,0,45022,2021-05-11
ΗΜΑΘΙΑΣ,201,538,739,0,-146,1202,28153,28153,15872,0,43520,2021-05-11
ΗΡΑΚΛΕΙΟΥ,1301,1534,1274,0,-151,2713,63763,63763,30811,0,93987,2021-05-11
ΘΑΣΟΥ,103,141,109,0,-1,250,4044,4044,2667,0,6711,2021-05-11
ΘΕΣΠΡΩΤΙΑΣ,402,151,442,0,-30,543,14519,14519,9198,0,23417,2021-05-11
ΘΕΣΣΑΛΟΝΙΚΗΣ,202,5470,7005,0,-51,12142,295462,295465,154362,0,447770,2021-05-11
ΘΗΡΑΣ,1202,200,231,0,-30,376,5172,5172,3593,0,8465,2021-05-11
ΙΘΑΚΗΣ,602,21,81,0,12,102,1690,1690,1382,0,3072,2021-05-11
ΙΚΑΡΙΑΣ,1101,102,83,0,-46,185,3828,3828,2056,0,5884,2021-05-11
ΙΩΑΝΝΙΝΩΝ,403,951,831,0,16,1682,40577,40578,21618,0,61607,2021-05-11
ΚΑΒΑΛΑΣ,104,501,616,0,-224,1067,26602,26602,14480,0,40782,2021-05-11
ΚΑΛΥΜΝΟΥ,1203,284,171,0,-218,375,7385,7385,4611,0,11646,2021-05-11
ΚΑΡΔΙΤΣΑΣ,501,595,503,0,-122,1053,26842,26842,11649,0,38201,2021-05-11
ΚΑΡΠΑΘΟΥ,1204,75,55,0,10,130,2893,2893,1896,0,4789,2021-05-11
ΚΑΣΤΟΡΙΑΣ,302,249,399,0,-14,603,14707,14707,8860,0,23282,2021-05-11
ΚΕΑΣ-ΚΥΘΝΟΥ,1205,22,138,0,-53,160,2438,2438,1648,0,4086,2021-05-11
ΚΕΝΤΡΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,905,3683,6965,0,-122,10016,305830,305832,179614,0,481859,2021-05-11
ΚΕΡΚΥΡΑΣ,603,684,539,0,-50,1178,24837,24837,12624,0,37172,2021-05-11
ΚΕΦΑΛΛΗΝΙΑΣ,604,231,297,0,-20,473,9954,9954,6019,0,15606,2021-05-11
ΚΙΛΚΙΣ,203,413,448,0,-87,786,18176,18176,12443,0,30174,2021-05-11
ΚΟΖΑΝΗΣ,303,612,897,0,-154,1409,33082,33082,18220,0,50702,2021-05-11
ΚΟΡΙΝΘΙΑΣ,1003,707,652,0,-32,1314,29172,29172,11375,0,40262,2021-05-11
ΚΩ,1206,98,195,0,-12,293,7706,7706,4397,0,12103,2021-05-11
ΛΑΚΩΝΙΑΣ,1004,455,482,0,-77,837,18436,18436,9923,0,27759,2021-05-11
ΛΑΡΙΣΑΣ,502,1396,1333,0,-222,2631,55691,55691,25185,0,80293,2021-05-11
ΛΑΣΙΘΙΟΥ,1302,349,774,0,-36,947,22465,22465,15080,0,36465,2021-05-11
ΛΕΣΒΟΥ,1102,230,458,0,-90,638,17013,17013,9467,0,26175,2021-05-11
ΛΕΥΚΑΔΑΣ,605,178,150,0,-12,283,7059,7059,3822,0,10596,2021-05-11
