date,twh_Coal_Greece,twh_Gas_Greece,twh_Hydro_Greece,twh_Net imports_Greece,twh_Other fossil_Greece,twh_Solar_Greece,twh_Wind_Greece,twh_Bioenergy_EU,twh_Coal_EU,twh_Gas_EU,twh_Hydro_EU,twh_Net imports_EU,twh_Nuclear_EU,twh_Other fossil_EU,twh_Other renewables_EU,twh_Solar_EU,twh_Wind_EU,twh_Bioenergy_World,twh_Coal_World,twh_Gas_World,twh_Hydro_World,twh_Nuclear_World,twh_Other fossil_World,twh_Other renewables_World,twh_Solar_World,twh_Wind_World,share_Coal_Greece,share_Gas_Greece,share_Hydro_Greece,share_Net imports_Greece,share_Other fossil_Greece,share_Solar_Greece,share_Wind_Greece,share_Bioenergy_EU,share_Coal_EU,share_Gas_EU,share_Hydro_EU,share_Net imports_EU,share_Nuclear_EU,share_Other fossil_EU,share_Other renewables_EU,share_Solar_EU,share_Wind_EU,share_Bioenergy_World,share_Coal_World,share_Gas_World,share_Hydro_World,share_Nuclear_World,share_Other fossil_World,share_Other renewables_World,share_Solar_World,share_Wind_World,twh_Coal_Greece_12m_avg,twh_Gas_Greece_12m_avg,twh_Hydro_Greece_12m_avg,twh_Net imports_Greece_12m_avg,twh_Other fossil_Greece_12m_avg,twh_Solar_Greece_12m_avg,twh_Wind_Greece_12m_avg,twh_Bioenergy_EU_12m_avg,twh_Coal_EU_12m_avg,twh_Gas_EU_12m_avg,twh_Hydro_EU_12m_avg,twh_Net imports_EU_12m_avg,twh_Nuclear_EU_12m_avg,twh_Other fossil_EU_12m_avg,twh_Other renewables_EU_12m_avg,twh_Solar_EU_12m_avg,twh_Wind_EU_12m_avg,twh_Bioenergy_World_12m_avg,twh_Coal_World_12m_avg,twh_Gas_World_12m_avg,twh_Hydro_World_12m_avg,twh_Nuclear_World_12m_avg,twh_Other fossil_World_12m_avg,twh_Other renewables_World_12m_avg,twh_Solar_World_12m_avg,twh_Wind_World_12m_avg,share_Coal_Greece_12m_avg,share_Gas_Greece_12m_avg,share_Hydro_Greece_12m_avg,share_Net imports_Greece_12m_avg,share_Other fossil_Greece_12m_avg,share_Solar_Greece_12m_avg,share_Wind_Greece_12m_avg,share_Bioenergy_EU_12m_avg,share_Coal_EU_12m_avg,share_Gas_EU_12m_avg,share_Hydro_EU_12m_avg,share_Net imports_EU_12m_avg,share_Nuclear_EU_12m_avg,share_Other fossil_EU_12m_avg,share_Other renewables_EU_12m_avg,share_Solar_EU_12m_avg,share_Wind_EU_12m_avg,share_Bioenergy_World_12m_avg,share_Coal_World_12m_avg,share_Gas_World_12m_avg,share_Hydro_World_12m_avg,share_Nuclear_World_12m_avg,share_Other fossil_World_12m_avg,share_Other renewables_World_12m_avg,share_Solar_World_12m_avg,share_Wind_World_12m_avg
2020-02-01,0.77,1.28,0.11,1.05,0.0,0.27,0.62,9.46,27.12,45.32,28.22,-2.09,60.57,6.86,1.08,6.81,49.25,37.35,625.06,465.23,307.33,215.57,68.76,9.95,52.3,143.91,25.32,42.08,3.54,34.37,0.0,8.89,20.17,4.03,11.55,19.31,12.02,-0.89,25.81,2.92,0.46,2.9,20.98,1.94,32.46,24.16,15.96,11.2,3.57,0.52,2.72,7.47,0.8491666666666667,1.3966666666666667,0.22,0.8991666666666668,,0.30916666666666665,0.48999999999999994,9.429166666666667,32.767500000000005,45.435,26.899166666666662,0.013333333333333345,60.15833333333333,7.02,1.1108333333333333,9.965833333333334,31.3575,37.1,771.4566666666666,512.8441666666666,342.615,224.36833333333334,70.49,9.9325,58.23916666666667,120.59916666666668,26.36583333333333,42.42666666666667,6.6625000000000005,28.0975,,9.51,15.031666666666666,4.202500000000001,14.629166666666665,20.305,12.003333333333332,0.04416666666666666,26.8575,3.1316666666666664,0.49666666666666665,4.575,13.798333333333332,1.7325000000000002,35.88166666666667,23.850833333333338,15.961666666666666,10.465833333333334,3.278333333333333,0.4641666666666666,2.715,5.6525
2020-03-01,0.46,1.22,0.14,1.13,0.0,0.32,0.64,10.31,27.72,41.45,31.46,-0.43,59.79,7.06,1.16,11.46,40.47,38.98,697.17,475.17,332.1,224.69,57.1,10.8,68.39,147.97,16.67,43.87,4.99,40.45,0.0,11.42,23.03,4.46,12.01,17.95,13.62,-0.18,25.9,3.06,0.5,4.97,17.53,1.9,33.97,23.15,16.18,10.95,2.78,0.53,3.33,7.21,0.8025000000000001,1.4166666666666667,0.21833333333333335,0.9099999999999998,,0.30666666666666664,0.49666666666666665,9.413333333333334,32.13166666666667,45.56916666666667,27.3625,0.2008333333333333,59.57666666666666,6.9624999999999995,1.1083333333333334,10.101666666666665,31.275833333333335,37.22,764.3933333333333,512.9816666666667,343.0925,223.73083333333332,70.08333333333333,9.991666666666667,59.21,121.78083333333335,24.974999999999998,43.43,6.635833333333333,28.761666666666667,,9.522499999999999,15.430833333333332,4.2075000000000005,14.395000000000001,20.409166666666668,12.233333333333333,0.1225,26.683333333333334,3.1158333333333332,0.49666666666666676,4.645833333333333,13.811666666666666,1.7425,35.630833333333335,23.91333333333333,16.023333333333333,10.4625,3.265833333333333,0.4683333333333333,2.7691666666666666,5.725833333333333
2020-04-01,0.34,1.15,0.15,0.65,0.0,0.35,0.6,9.34,19.82,32.39,27.47,0.38,51.6,6.2,1.1,16.08,26.48,37.01,649.49,419.58,310.38,207.37,46.48,10.47,78.75,124.29,13.09,44.57,5.77,25.06,0.0,13.48,23.08,4.9,10.41,17.0,14.42,0.2,27.09,3.26,0.58,8.44,13.9,1.96,34.48,22.27,16.48,11.01,2.47,0.56,4.18,6.6,0.7533333333333333,1.4266666666666667,0.21833333333333335,0.8874999999999998,,0.31,0.5141666666666667,9.410833333333333,30.939999999999998,45.18833333333333,27.502499999999998,0.2916666666666667,58.826666666666675,6.895833333333333,1.1033333333333333,10.418333333333333,31.235833333333332,37.385,758.7249999999999,511.1991666666666,341.4458333333334,223.0975,69.18833333333333,10.041666666666666,60.548333333333325,122.23416666666667,23.313333333333336,44.0875,6.661666666666666,28.121666666666666,,9.724166666666667,16.205833333333334,4.251666666666667,13.935,20.388333333333332,12.431666666666667,0.16666666666666666,26.58333333333333,3.1149999999999998,0.5,4.871666666666667,13.921666666666667,1.7591666666666665,35.495,23.919999999999998,16.0125,10.478333333333333,3.231666666666666,0.47333333333333333,2.855,5.7775
2020-05-01,0.22,1.34,0.21,0.73,0.0,0.42,0.4,9.42,19.55,32.95,31.36,1.16,47.88,6.24,1.11,17.6,25.47,38.05,695.06,449.24,345.06,210.66,51.64,10.3,83.44,128.08,8.31,51.98,8.08,28.21,0.0,16.04,15.61,4.92,10.2,17.2,16.37,0.6,24.99,3.26,0.58,9.19,13.29,1.89,34.55,22.33,17.15,10.47,2.57,0.51,4.15,6.37,0.7091666666666666,1.4525,0.21833333333333335,0.8641666666666666,,0.315,0.5175,9.450833333333334,29.881666666666664,44.82750000000001,27.598333333333333,0.42333333333333334,58.00666666666667,6.850833333333333,1.0983333333333334,10.761666666666665,31.1925,37.579166666666666,755.8424999999999,508.30583333333334,338.9975,222.45333333333335,68.45333333333333,10.059166666666668,61.794999999999995,123.05999999999999,21.685833333333335,45.2425,6.694166666666668,27.357499999999998,,9.955,16.41333333333333,4.3133333333333335,13.528333333333334,20.368333333333336,12.618333333333334,0.23333333333333336,26.415833333333328,3.1225,0.5025,5.1125,14.016666666666666,1.7750000000000001,35.4775,23.86,15.955,10.484166666666667,3.205833333333333,0.47583333333333333,2.9291666666666667,5.839166666666666
2020-06-01,0.22,1.5,0.3,0.8,0.0,0.42,0.4,8.6,21.81,40.16,30.82,2.04,43.96,5.46,1.01,16.96,20.8,36.35,734.38,513.28,380.58,206.44,62.28,10.05,79.83,118.38,7.61,52.68,10.49,28.0,0.0,14.97,14.26,4.54,11.5,21.18,16.26,1.08,23.19,2.88,0.53,8.95,10.97,1.7,34.29,23.97,17.77,9.64,2.91,0.47,3.73,5.53,0.655,1.4541666666666666,0.21916666666666665,0.8591666666666665,,0.31749999999999995,0.5183333333333334,9.479166666666668,29.3325,44.85333333333333,27.579166666666666,0.5425,57.0675,6.8175,1.1025,10.823333333333332,31.245833333333334,37.74333333333333,754.6183333333333,507.15916666666664,339.66333333333336,221.5633333333333,68.19166666666668,10.105833333333333,62.66166666666667,124.3175,20.205000000000002,46.0325,6.86,27.584999999999997,,10.248333333333333,16.647499999999997,4.357500000000001,13.337499999999999,20.520833333333332,12.717500000000001,0.29833333333333334,26.114166666666662,3.125,0.5075,5.2025,14.115,1.7833333333333332,35.428333333333335,23.8125,15.99,10.445,3.1941666666666664,0.47833333333333333,2.970833333333333,5.899166666666666
2020-07-01,0.3,2.12,0.32,0.88,0.0,0.46,0.66,8.64,23.75,48.97,27.5,3.72,47.28,5.98,1.08,18.53,23.09,37.57,804.64,596.38,423.2,213.66,68.92,10.23,83.09,110.03,7.76,54.78,8.33,22.67,0.0,11.93,17.18,4.22,11.6,23.91,13.43,1.82,23.08,2.92,0.53,9.05,11.27,1.6,34.27,25.4,18.03,9.1,2.94,0.44,3.54,4.69,0.6108333333333333,1.4716666666666667,0.21916666666666665,0.85,,0.3216666666666667,0.5391666666666667,9.486666666666666,28.648333333333337,44.72083333333334,27.671666666666667,0.6016666666666667,56.175000000000004,6.810833333333332,1.1008333333333333,11.073333333333332,31.540833333333335,37.86083333333334,751.7941666666666,507.1191666666667,341.90333333333336,220.25750000000002,67.34333333333333,10.137500000000001,63.81999999999999,125.08416666666666,19.07,46.48916666666667,6.8675,27.337500000000002,,10.369166666666667,17.194999999999997,4.381666666666667,13.080833333333333,20.5775,12.826666666666668,0.335,25.8175,3.1366666666666667,0.5091666666666667,5.3625,14.305833333333332,1.7883333333333333,35.318333333333335,23.81833333333333,16.090833333333332,10.3925,3.1591666666666662,0.48,3.0208333333333335,5.933333333333334
2020-08-01,0.35,1.95,0.28,0.98,0.0,0.44,0.5,8.85,26.64,45.94,25.99,3.66,48.02,6.52,1.09,16.84,20.91,37.2,849.39,599.66,409.12,211.91,70.06,10.33,84.17,112.78,9.82,55.27,8.06,27.79,0.0,12.52,14.34,4.41,13.27,22.88,12.94,1.82,23.92,3.25,0.54,8.38,10.41,1.56,35.62,25.15,17.16,8.89,2.94,0.43,3.53,4.73,0.5691666666666667,1.4858333333333331,0.21333333333333335,0.8683333333333333,,0.32333333333333336,0.5241666666666666,9.504166666666666,28.391666666666666,44.53333333333333,27.9725,0.6016666666666667,55.40166666666667,6.790833333333334,1.1,11.26,31.724166666666665,37.888333333333335,752.89,507.02833333333336,344.18250000000006,218.79166666666666,67.03333333333335,10.166666666666666,65.05833333333334,126.175,18.160833333333333,47.461666666666666,6.82,28.095000000000002,,10.5525,16.996666666666666,4.401666666666666,12.9925,20.548333333333336,13.005833333333335,0.34,25.50833333333333,3.1358333333333337,0.51,5.474166666666666,14.421666666666667,1.7866666666666668,35.30583333333333,23.772499999999997,16.16,10.315,3.140833333333333,0.48000000000000004,3.0683333333333334,5.9725
2020-09-01,0.32,1.73,0.23,0.44,0.0,0.38,0.84,8.9,30.57,45.27,23.31,4.35,47.41,6.62,1.07,13.63,24.12,36.53,744.36,537.33,389.82,203.82,65.54,10.02,75.24,110.59,9.21,49.4,6.64,12.52,0.0,10.7,24.07,4.43,15.22,22.53,11.6,2.17,23.6,3.3,0.53,6.78,12.0,1.68,34.25,24.72,17.94,9.38,3.02,0.46,3.46,5.09,0.5441666666666667,1.4925,0.2125,0.8466666666666667,,0.325,0.5566666666666666,9.564166666666667,28.485833333333332,44.33083333333334,28.257499999999997,0.8216666666666667,54.69833333333333,6.780833333333333,1.0991666666666668,11.465000000000002,31.544166666666666,37.98916666666667,751.6591666666667,506.1958333333334,347.9975,217.72,66.80583333333334,10.17,66.12583333333333,126.50750000000001,17.365,47.43,6.781666666666666,27.381666666666664,,10.545833333333333,17.87,4.44,13.071666666666665,20.499166666666667,13.169166666666667,0.45166666666666666,25.219166666666666,3.1391666666666667,0.5108333333333334,5.588333333333334,14.36,1.79,35.2175,23.71083333333333,16.32166666666667,10.256666666666666,3.1275,0.48000000000000004,3.1149999999999998,5.983333333333333
2020-10-01,0.34,1.51,0.15,0.72,0.0,0.32,0.51,9.55,32.27,39.64,28.11,2.68,54.22,6.89,1.13,8.41,38.79,39.16,716.69,503.2,383.95,210.64,57.86,10.1,66.31,141.14,12.14,53.34,5.3,25.28,0.0,11.23,17.97,4.36,14.73,18.1,12.84,1.23,24.76,3.14,0.52,3.84,17.71,1.84,33.66,23.64,18.03,9.89,2.72,0.47,3.11,6.63,0.5158333333333333,1.4883333333333333,0.21083333333333334,0.8575,,0.32666666666666666,0.5691666666666667,9.558333333333334,28.254166666666666,43.294999999999995,28.865,1.03,54.31333333333333,6.743333333333333,1.1,11.5175,32.305,38.1825,750.0041666666666,504.4375,352.0416666666667,217.13,66.7125,10.185833333333333,67.03583333333333,128.40333333333334,16.520833333333332,47.64666666666667,6.7575,27.8875,,10.669166666666667,18.40083333333333,4.4425,12.985,20.055833333333332,13.458333333333334,0.5475,25.076666666666668,3.125833333333333,0.5125000000000001,5.616666666666667,14.724166666666667,1.7966666666666666,35.09083333333333,23.594166666666666,16.489166666666666,10.214166666666667,3.1191666666666666,0.48,3.153333333333333,6.064166666666666
2020-11-01,0.63,1.51,0.18,0.34,0.0,0.23,0.85,9.83,35.72,48.5,27.13,0.11,57.76,6.93,1.1,5.59,33.29,41.2,789.75,480.35,320.02,218.27,66.99,10.03,55.69,144.61,18.52,44.39,5.21,9.86,0.0,6.74,25.14,4.35,15.82,21.48,12.01,0.05,25.58,3.07,0.49,2.47,14.74,1.94,37.13,22.58,15.05,10.26,3.15,0.47,2.62,6.8,0.5033333333333334,1.5141666666666664,0.21166666666666667,0.8158333333333333,,0.33166666666666667,0.6008333333333333,9.524166666666668,27.910833333333333,43.29750000000001,28.685833333333335,1.0741666666666667,54.237500000000004,6.695833333333334,1.0999999999999999,11.663333333333334,32.22416666666667,38.38,750.43,504.67250000000007,351.96250000000003,216.75833333333333,65.97833333333334,10.220833333333333,67.91000000000001,129.81750000000002,15.736666666666666,47.76166666666666,6.696666666666665,26.2175,,10.711666666666666,19.093333333333334,4.439166666666666,12.88,20.114166666666666,13.4125,0.5666666666666667,25.111666666666665,3.1133333333333333,0.5141666666666667,5.685,14.728333333333333,1.804166666666667,35.07583333333333,23.583333333333332,16.471666666666668,10.186666666666666,3.0816666666666666,0.4808333333333333,3.1925000000000003,6.125
2020-12-01,0.84,1.84,0.16,0.26,0.0,0.15,0.83,10.78,35.15,50.08,29.96,0.84,63.94,7.39,1.14,3.44,39.88,43.47,927.56,514.31,324.13,239.08,84.67,10.56,52.13,157.83,22.08,48.15,4.08,6.74,0.0,3.92,21.76,4.46,14.54,20.72,12.39,0.35,26.45,3.06,0.47,1.42,16.49,1.85,39.41,21.85,13.77,10.16,3.6,0.45,2.22,6.71,0.48750000000000004,1.5758333333333336,0.20333333333333334,0.7408333333333332,,0.3316666666666667,0.62,9.520000000000001,27.965000000000003,43.89416666666667,28.38083333333333,1.2941666666666667,54.20666666666667,6.6575,1.1016666666666668,11.651666666666669,32.041666666666664,38.59,755.9025,505.6358333333333,352.615,216.62666666666667,65.83416666666666,10.275833333333333,68.69666666666667,131.025,14.842500000000001,48.857499999999995,6.334166666666667,23.714166666666667,,10.635,19.329166666666666,4.435833333333333,12.8975,20.355833333333333,13.281666666666668,0.6583333333333333,25.090833333333336,3.096666666666667,0.515,5.679166666666667,14.646666666666667,1.8066666666666666,35.160833333333336,23.537499999999998,16.445,10.14,3.060833333333333,0.4816666666666667,3.2191666666666667,6.1525
2021-01-01,0.59,1.72,0.64,-0.08,0.0,0.21,1.06,11.6,39.98,52.18,34.61,2.16,67.99,8.16,1.13,4.14,38.2,43.25,942.53,515.82,322.11,237.05,87.74,11.07,57.3,158.17,13.92,40.88,15.08,-1.87,0.0,4.96,25.13,4.5,15.5,20.23,13.42,0.84,26.35,3.16,0.44,1.6,14.81,1.82,39.68,21.72,13.56,9.98,3.69,0.47,2.41,6.66,0.4483333333333333,1.5725,0.23916666666666667,0.6583333333333333,,0.33083333333333337,0.6591666666666667,9.606666666666667,28.341666666666665,43.57083333333333,28.828333333333333,1.5483333333333336,54.201666666666675,6.6925,1.0999999999999999,11.624166666666667,31.729166666666668,38.843333333333334,764.6733333333333,505.79583333333335,353.98333333333335,216.5966666666667,65.67,10.325833333333334,69.72,133.14833333333334,13.704166666666667,48.44916666666666,7.130833333333334,21.59,,10.566666666666668,20.145,4.465,13.029166666666667,20.2075,13.443333333333333,0.7575,25.06,3.106666666666667,0.5141666666666667,5.665833333333333,14.508333333333333,1.8066666666666666,35.314166666666665,23.411666666666665,16.423333333333336,10.077499999999999,3.0300000000000007,0.48166666666666663,3.25,6.2075
2021-02-01,0.52,0.94,0.77,0.43,0.0,0.29,0.78,10.32,31.13,42.32,34.7,0.69,58.63,7.21,1.03,7.3,37.11,40.11,721.14,452.4,306.79,211.72,60.97,9.07,65.64,154.8,15.8,28.41,23.42,13.09,0.0,8.75,23.61,4.49,13.55,18.42,15.1,0.3,25.52,3.14,0.45,3.18,16.15,1.98,35.65,22.37,15.17,10.47,3.01,0.45,3.24,7.65,0.4275,1.5441666666666665,0.2941666666666667,0.6066666666666666,,0.3325,0.6725,9.678333333333333,28.67583333333333,43.32083333333333,29.368333333333336,1.7800000000000002,54.04,6.721666666666667,1.0958333333333334,11.665000000000001,30.7175,39.07333333333333,772.68,504.7266666666667,353.93833333333333,216.27583333333334,65.02083333333333,10.2525,70.83166666666666,134.05583333333334,12.910833333333334,47.31,8.7875,19.816666666666666,,10.555,20.43166666666667,4.503333333333333,13.195833333333333,20.133333333333333,13.700000000000001,0.8566666666666666,25.03583333333333,3.125,0.5133333333333333,5.689166666666668,14.105833333333335,1.8099999999999998,35.58,23.2625,16.357499999999998,10.016666666666666,2.983333333333334,0.47583333333333333,3.2933333333333334,6.2225
2021-03-01,0.65,1.43,0.24,0.54,0.0,0.4,0.73,10.91,31.61,46.66,30.4,0.62,62.08,7.2,1.15,13.51,36.74,41.86,835.93,493.01,321.8,229.6,61.07,11.0,86.24,170.24,18.8,41.32,7.1,15.59,0.0,11.59,21.18,4.54,13.16,19.42,12.65,0.26,25.84,3.0,0.48,5.62,15.29,1.86,37.14,21.9,14.3,10.2,2.71,0.49,3.83,7.56,0.44333333333333336,1.5616666666666668,0.3025,0.5575,,0.33916666666666667,0.68,9.728333333333333,29.0,43.754999999999995,29.28,1.8675,54.23083333333333,6.733333333333333,1.095,11.835833333333333,30.406666666666666,39.31333333333333,784.2433333333333,506.21333333333337,353.08,216.68499999999997,65.35166666666666,10.269166666666665,72.31916666666667,135.91166666666666,13.088333333333333,47.0975,8.963333333333333,17.745,,10.569166666666666,20.2775,4.51,13.291666666666666,20.255833333333335,13.619166666666667,0.8933333333333334,25.030833333333334,3.1199999999999997,0.5116666666666666,5.743333333333333,13.919166666666667,1.8066666666666666,35.844166666666666,23.15833333333333,16.200833333333332,9.954166666666667,2.9775000000000005,0.4725,3.3349999999999995,6.251666666666668
2021-04-01,0.42,1.72,0.18,0.19,0.0,0.44,0.62,10.4,28.57,43.07,26.48,0.36,54.05,6.59,1.08,16.19,30.07,39.78,763.61,481.31,317.21,209.5,50.14,11.02,91.3,155.0,12.42,50.84,5.28,5.66,0.0,13.07,18.41,4.8,13.2,19.89,12.23,0.16,24.97,3.04,0.5,7.48,13.89,1.88,36.04,22.72,14.97,9.89,2.37,0.52,4.31,7.32,0.45,1.6091666666666669,0.305,0.5191666666666667,,0.3466666666666667,0.6816666666666666,9.816666666666668,29.729166666666668,44.645,29.1975,1.8658333333333335,54.435,6.765833333333333,1.0933333333333335,11.845,30.705833333333334,39.54416666666666,793.7533333333334,511.3575,353.64916666666664,216.86249999999998,65.65666666666667,10.315,73.365,138.47083333333333,13.0325,47.620000000000005,8.922500000000001,16.128333333333334,,10.535,19.888333333333332,4.501666666666666,13.524166666666666,20.496666666666666,13.436666666666666,0.8900000000000001,24.854166666666668,3.1016666666666666,0.505,5.663333333333334,13.918333333333335,1.8,35.97416666666667,23.19583333333333,16.075,9.860833333333334,2.9691666666666667,0.46916666666666673,3.345833333333333,6.3116666666666665
2021-05-01,0.37,1.3,0.27,0.46,0.0,0.55,0.56,10.05,23.25,31.75,33.13,1.57,53.0,6.69,1.11,19.06,31.55,41.48,752.43,492.76,358.95,217.34,58.27,10.76,101.24,163.97,12.16,42.65,8.69,15.0,0.0,18.04,18.47,4.8,11.1,15.15,15.81,0.75,25.29,3.19,0.53,9.09,15.05,1.89,34.24,22.43,16.34,9.89,2.65,0.49,4.61,7.46,0.46249999999999997,1.6058333333333337,0.31,0.49666666666666665,,0.3575,0.695,9.869166666666667,30.037499999999998,44.544999999999995,29.345,1.9000000000000001,54.86166666666667,6.803333333333334,1.0933333333333335,11.966666666666667,31.212500000000002,39.83,798.5341666666667,514.9841666666666,354.8066666666666,217.41916666666668,66.20916666666668,10.353333333333333,74.84833333333333,141.46166666666667,13.353333333333333,46.8425,8.973333333333334,15.027499999999998,,10.701666666666666,20.12666666666667,4.491666666666666,13.599166666666667,20.325833333333332,13.39,0.9025000000000002,24.879166666666666,3.0958333333333337,0.5008333333333334,5.655,14.065,1.7999999999999998,35.94833333333333,23.204166666666666,16.0075,9.8125,2.9758333333333336,0.46749999999999997,3.3841666666666668,6.402500000000001
2021-06-01,0.26,2.05,0.3,0.65,0.0,0.53,0.28,8.66,26.99,38.68,32.61,2.21,52.67,6.18,1.06,21.22,17.44,40.19,814.46,548.31,372.44,219.64,68.96,10.31,102.38,127.61,7.63,59.86,8.8,18.91,0.0,15.52,8.21,4.22,13.13,18.82,15.87,1.08,25.63,3.01,0.52,10.32,8.49,1.74,35.34,23.8,16.16,9.53,2.99,0.45,4.44,5.54,0.4658333333333333,1.6516666666666666,0.31,0.48416666666666663,,0.3666666666666667,0.6849999999999999,9.874166666666666,30.469166666666666,44.421666666666674,29.49416666666667,1.9141666666666666,55.5875,6.863333333333333,1.0975,12.321666666666667,30.9325,40.15,805.2075,517.9033333333333,354.12833333333333,218.51916666666668,66.76583333333333,10.375,76.72749999999999,142.23083333333332,13.354999999999999,47.44083333333333,8.832500000000001,14.269999999999998,,10.7475,19.622500000000002,4.465,13.735,20.129166666666666,13.3575,0.9024999999999999,25.0825,3.106666666666667,0.5,5.769166666666667,13.858333333333334,1.8033333333333335,36.035833333333336,23.189999999999998,15.873333333333333,9.803333333333333,2.9825,0.4658333333333333,3.443333333333334,6.403333333333333
2021-07-01,0.48,2.5,0.43,0.75,0.0,0.58,0.7,9.1,30.1,39.56,30.27,1.97,56.69,6.69,1.1,20.4,22.37,43.25,896.02,597.37,401.34,230.54,71.52,10.46,101.75,130.8,10.17,53.3,9.14,15.94,0.0,12.36,15.02,4.21,13.92,18.29,14.0,0.91,26.21,3.1,0.51,9.43,10.34,1.74,36.08,24.06,16.16,9.28,2.88,0.42,4.1,5.27,0.4808333333333334,1.6833333333333333,0.31916666666666665,0.47333333333333333,,0.3766666666666667,0.6883333333333334,9.9125,30.998333333333335,43.637499999999996,29.724999999999998,1.7683333333333335,56.37166666666666,6.9225,1.0991666666666666,12.4775,30.8725,40.623333333333335,812.8225000000001,517.9858333333333,352.3066666666667,219.92583333333332,66.9825,10.394166666666667,78.2825,143.96166666666667,13.555833333333332,47.3175,8.9,13.709166666666667,,10.783333333333333,19.4425,4.464166666666666,13.928333333333335,19.660833333333333,13.405,0.8266666666666667,25.343333333333334,3.1216666666666666,0.49833333333333335,5.800833333333333,13.780833333333334,1.8149999999999997,36.18666666666666,23.078333333333333,15.7175,9.818333333333333,2.9775000000000005,0.46416666666666667,3.4899999999999998,6.451666666666665
2021-08-01,0.64,2.35,0.39,0.59,0.0,0.56,0.61,9.55,30.06,33.28,27.89,0.42,57.41,6.51,1.09,18.39,25.41,42.86,889.11,601.67,388.32,229.46,75.98,10.66,99.58,130.9,14.1,51.67,8.63,12.92,0.0,12.24,13.36,4.56,14.34,15.88,13.31,0.2,27.39,3.11,0.52,8.77,12.12,1.74,36.02,24.37,15.73,9.3,3.08,0.43,4.03,5.3,0.505,1.7166666666666668,0.32833333333333337,0.44083333333333324,,0.38666666666666666,0.6975000000000001,9.970833333333333,31.283333333333335,42.5825,29.883333333333336,1.4983333333333333,57.15416666666667,6.921666666666667,1.0991666666666666,12.606666666666667,31.247500000000002,41.095,816.1325,518.1533333333333,350.5733333333333,221.38833333333332,67.47583333333333,10.421666666666667,79.56666666666666,145.47166666666666,13.912500000000001,47.017500000000005,8.9475,12.47,,10.76,19.360833333333336,4.476666666666667,14.0175,19.0775,13.435833333333333,0.6916666666666668,25.632500000000004,3.11,0.49666666666666665,5.833333333333333,13.923333333333334,1.83,36.220000000000006,23.013333333333332,15.598333333333334,9.852500000000001,2.989166666666667,0.4641666666666666,3.5316666666666667,6.499166666666667
2021-09-01,0.37,2.09,0.21,0.11,0.0,0.44,0.72,9.55,36.92,40.09,21.52,0.61,56.53,6.55,1.07,15.44,21.03,41.26,786.59,532.36,374.81,221.97,66.13,10.49,90.27,128.69,9.58,54.58,5.47,2.77,0.0,11.43,18.97,4.58,17.69,19.21,10.31,0.29,27.09,3.14,0.51,7.4,10.08,1.83,34.92,23.63,16.64,9.85,2.94,0.47,4.01,5.71,0.5091666666666667,1.7466666666666668,0.3266666666666667,0.4133333333333333,,0.39166666666666666,0.6875,10.025,31.8125,42.15083333333333,29.734166666666667,1.1866666666666668,57.91416666666667,6.915833333333334,1.0991666666666668,12.7575,30.99,41.48916666666667,819.6516666666666,517.7391666666666,349.3225,222.90083333333337,67.52499999999999,10.460833333333333,80.81916666666666,146.98,13.943333333333333,47.44916666666666,8.85,11.6575,,10.820833333333333,18.935833333333335,4.489166666666667,14.223333333333334,18.800833333333333,13.328333333333333,0.535,25.923333333333332,3.096666666666667,0.49499999999999994,5.885000000000001,13.763333333333334,1.8425,36.27583333333333,22.9225,15.49,9.891666666666667,2.9825,0.465,3.5775,6.550833333333333
2021-10-01,0.37,1.98,0.2,-0.12,0.0,0.32,0.99,10.29,36.8,39.14,20.25,-1.5,59.32,7.03,1.11,11.42,38.2,41.92,752.52,515.02,347.73,223.15,67.23,10.62,83.4,164.15,9.65,51.33,5.25,-3.0,0.0,8.18,25.56,4.6,16.46,17.51,9.06,-0.67,26.53,3.15,0.5,5.11,17.09,1.9,34.12,23.35,15.76,10.12,3.05,0.48,3.78,7.44,0.5116666666666666,1.7858333333333334,0.3308333333333333,0.34333333333333327,,0.39166666666666666,0.7275,10.086666666666666,32.19,42.10916666666667,29.079166666666666,0.8383333333333335,58.339166666666664,6.927500000000001,1.0975,13.008333333333333,30.940833333333334,41.719166666666666,822.6374999999999,518.7241666666666,346.30416666666673,223.9433333333333,68.30583333333333,10.504166666666666,82.24333333333333,148.8975,13.735833333333334,47.281666666666666,8.845833333333333,9.300833333333333,,10.566666666666666,19.56833333333333,4.509166666666666,14.367500000000001,18.75166666666667,13.013333333333334,0.37666666666666665,26.070833333333336,3.0975,0.49333333333333335,5.990833333333334,13.711666666666666,1.8475000000000001,36.314166666666665,22.89833333333333,15.300833333333332,9.910833333333333,3.0100000000000002,0.4658333333333333,3.6333333333333333,6.618333333333333
