TIME,GEO,UNIT,Value,Year,Week,Week num
2020W18,Thessalia,Number,159,2020,W18,18
2020W19,Thessalia,Number,169,2020,W19,19
2020W20,Thessalia,Number,177,2020,W20,20
2020W21,Thessalia,Number,145,2020,W21,21
2020W22,Thessalia,Number,158,2020,W22,22
2020W23,Thessalia,Number,172,2020,W23,23
2020W24,Thessalia,Number,149,2020,W24,24
2020W25,Thessalia,Number,207,2020,W25,25
2020W26,Thessalia,Number,158,2020,W26,26
2020W27,Thessalia,Number,202,2020,W27,27
2020W28,Thessalia,Number,188,2020,W28,28
2020W29,Thessalia,Number,153,2020,W29,29
2020W30,Thessalia,Number,152,2020,W30,30
2020W31,Thessalia,Number,184,2020,W31,31
2020W32,Thessalia,Number,201,2020,W32,32
2020W33,Thessalia,Number,165,2020,W33,33
2020W34,Thessalia,Number,173,2020,W34,34
2020W35,Thessalia,Number,171,2020,W35,35
2020W36,Thessalia,Number,152,2020,W36,36
2020W37,Thessalia,Number,158,2020,W37,37
2020W38,Thessalia,Number,156,2020,W38,38
2020W39,Thessalia,Number,148,2020,W39,39
2020W40,Thessalia,Number,164,2020,W40,40
2020W41,Thessalia,Number,184,2020,W41,41
2020W42,Thessalia,Number,149,2020,W42,42
2020W43,Thessalia,Number,185,2020,W43,43
2020W44,Thessalia,Number,171,2020,W44,44
2020W45,Thessalia,Number,195,2020,W45,45
2020W46,Thessalia,Number,230,2020,W46,46
2020W47,Thessalia,Number,269,2020,W47,47
2020W48,Thessalia,Number,275,2020,W48,48
2020W49,Thessalia,Number,272,2020,W49,49
2020W50,Thessalia,Number,268,2020,W50,50
2020W51,Thessalia,Number,235,2020,W51,51
2020W52,Thessalia,Number,212,2020,W52,52
2020W53,Thessalia,Number,171,2020,W53,53
2020W99,Thessalia,Number,:,2020,W99,99
2021W01,Thessalia,Number,:,2021,W01,1
2021W02,Thessalia,Number,:,2021,W02,2
2021W03,Thessalia,Number,:,2021,W03,3
2021W04,Thessalia,Number,:,2021,W04,4
2021W05,Thessalia,Number,:,2021,W05,5
2021W06,Thessalia,Number,:,2021,W06,6
2021W07,Thessalia,Number,:,2021,W07,7
2021W08,Thessalia,Number,:,2021,W08,8
2021W09,Thessalia,Number,:,2021,W09,9
2021W10,Thessalia,Number,:,2021,W10,10
2021W99,Thessalia,Number,:,2021,W99,99
2016W01,"Karditsa, Trikala",Number,69,2016,W01,1
2016W02,"Karditsa, Trikala",Number,78,2016,W02,2
2016W03,"Karditsa, Trikala",Number,79,2016,W03,3
2016W04,"Karditsa, Trikala",Number,84,2016,W04,4
2016W05,"Karditsa, Trikala",Number,66,2016,W05,5
2016W06,"Karditsa, Trikala",Number,66,2016,W06,6
2016W07,"Karditsa, Trikala",Number,78,2016,W07,7
2016W08,"Karditsa, Trikala",Number,65,2016,W08,8
2016W09,"Karditsa, Trikala",Number,65,2016,W09,9
2016W10,"Karditsa, Trikala",Number,71,2016,W10,10
2016W11,"Karditsa, Trikala",Number,59,2016,W11,11
2016W12,"Karditsa, Trikala",Number,54,2016,W12,12
2016W13,"Karditsa, Trikala",Number,76,2016,W13,13
2016W14,"Karditsa, Trikala",Number,55,2016,W14,14
2016W15,"Karditsa, Trikala",Number,70,2016,W15,15
2016W16,"Karditsa, Trikala",Number,54,2016,W16,16
2016W17,"Karditsa, Trikala",Number,65,2016,W17,17
2016W18,"Karditsa, Trikala",Number,71,2016,W18,18
2016W19,"Karditsa, Trikala",Number,53,2016,W19,19
2016W20,"Karditsa, Trikala",Number,61,2016,W20,20
2016W21,"Karditsa, Trikala",Number,61,2016,W21,21
2016W22,"Karditsa, Trikala",Number,54,2016,W22,22
2016W23,"Karditsa, Trikala",Number,69,2016,W23,23
2016W24,"Karditsa, Trikala",Number,61,2016,W24,24
2016W25,"Karditsa, Trikala",Number,69,2016,W25,25
2016W26,"Karditsa, Trikala",Number,65,2016,W26,26
2016W27,"Karditsa, Trikala",Number,57,2016,W27,27
2016W28,"Karditsa, Trikala",Number,63,2016,W28,28
2016W29,"Karditsa, Trikala",Number,65,2016,W29,29
2016W30,"Karditsa, Trikala",Number,52,2016,W30,30
2016W31,"Karditsa, Trikala",Number,57,2016,W31,31
2016W32,"Karditsa, Trikala",Number,67,2016,W32,32
2016W33,"Karditsa, Trikala",Number,57,2016,W33,33
2016W34,"Karditsa, Trikala",Number,62,2016,W34,34
2016W35,"Karditsa, Trikala",Number,59,2016,W35,35
2016W36,"Karditsa, Trikala",Number,48,2016,W36,36
2016W37,"Karditsa, Trikala",Number,62,2016,W37,37
2016W38,"Karditsa, Trikala",Number,60,2016,W38,38
2016W39,"Karditsa, Trikala",Number,56,2016,W39,39
2016W40,"Karditsa, Trikala",Number,67,2016,W40,40
2016W41,"Karditsa, Trikala",Number,58,2016,W41,41
2016W42,"Karditsa, Trikala",Number,59,2016,W42,42
2016W43,"Karditsa, Trikala",Number,61,2016,W43,43
2016W44,"Karditsa, Trikala",Number,77,2016,W44,44
2016W45,"Karditsa, Trikala",Number,75,2016,W45,45
2016W46,"Karditsa, Trikala",Number,66,2016,W46,46
2016W47,"Karditsa, Trikala",Number,77,2016,W47,47
2016W48,"Karditsa, Trikala",Number,78,2016,W48,48
2016W49,"Karditsa, Trikala",Number,64,2016,W49,49
2016W50,"Karditsa, Trikala",Number,63,2016,W50,50
2016W51,"Karditsa, Trikala",Number,74,2016,W51,51
2016W52,"Karditsa, Trikala",Number,87,2016,W52,52
2016W99,"Karditsa, Trikala",Number,:,2016,W99,99
2017W01,"Karditsa, Trikala",Number,100,2017,W01,1
2017W02,"Karditsa, Trikala",Number,88,2017,W02,2
2017W03,"Karditsa, Trikala",Number,99,2017,W03,3
2017W04,"Karditsa, Trikala",Number,86,2017,W04,4
2017W05,"Karditsa, Trikala",Number,74,2017,W05,5
2017W06,"Karditsa, Trikala",Number,64,2017,W06,6
2017W07,"Karditsa, Trikala",Number,66,2017,W07,7
2017W08,"Karditsa, Trikala",Number,74,2017,W08,8
2017W09,"Karditsa, Trikala",Number,64,2017,W09,9
2017W10,"Karditsa, Trikala",Number,72,2017,W10,10
2017W11,"Karditsa, Trikala",Number,60,2017,W11,11
2017W12,"Karditsa, Trikala",Number,75,2017,W12,12
2017W13,"Karditsa, Trikala",Number,63,2017,W13,13
2017W14,"Karditsa, Trikala",Number,83,2017,W14,14
2017W15,"Karditsa, Trikala",Number,78,2017,W15,15
2017W16,"Karditsa, Trikala",Number,61,2017,W16,16
2017W17,"Karditsa, Trikala",Number,69,2017,W17,17
2017W18,"Karditsa, Trikala",Number,61,2017,W18,18
2017W19,"Karditsa, Trikala",Number,73,2017,W19,19
2017W20,"Karditsa, Trikala",Number,65,2017,W20,20
2017W21,"Karditsa, Trikala",Number,49,2017,W21,21
2017W22,"Karditsa, Trikala",Number,63,2017,W22,22
2017W23,"Karditsa, Trikala",Number,55,2017,W23,23
2017W24,"Karditsa, Trikala",Number,68,2017,W24,24
2017W25,"Karditsa, Trikala",Number,63,2017,W25,25
2017W26,"Karditsa, Trikala",Number,84,2017,W26,26
2017W27,"Karditsa, Trikala",Number,61,2017,W27,27
2017W28,"Karditsa, Trikala",Number,64,2017,W28,28
2017W29,"Karditsa, Trikala",Number,65,2017,W29,29
2017W30,"Karditsa, Trikala",Number,62,2017,W30,30
2017W31,"Karditsa, Trikala",Number,61,2017,W31,31
2017W32,"Karditsa, Trikala",Number,66,2017,W32,32
2017W33,"Karditsa, Trikala",Number,69,2017,W33,33
2017W34,"Karditsa, Trikala",Number,67,2017,W34,34
2017W35,"Karditsa, Trikala",Number,57,2017,W35,35
2017W36,"Karditsa, Trikala",Number,50,2017,W36,36
2017W37,"Karditsa, Trikala",Number,61,2017,W37,37
2017W38,"Karditsa, Trikala",Number,48,2017,W38,38
2017W39,"Karditsa, Trikala",Number,55,2017,W39,39
2017W40,"Karditsa, Trikala",Number,68,2017,W40,40
2017W41,"Karditsa, Trikala",Number,57,2017,W41,41
2017W42,"Karditsa, Trikala",Number,63,2017,W42,42
2017W43,"Karditsa, Trikala",Number,60,2017,W43,43
2017W44,"Karditsa, Trikala",Number,68,2017,W44,44
2017W45,"Karditsa, Trikala",Number,68,2017,W45,45
2017W46,"Karditsa, Trikala",Number,58,2017,W46,46
2017W47,"Karditsa, Trikala",Number,71,2017,W47,47
