Country,TIME,Week,Θάνατοι
Spain,2010-W18,W18,6815
Spain,2010-W19,W19,6884
Spain,2010-W20,W20,7272
Spain,2010-W21,W21,7159
Spain,2010-W22,W22,7162
Spain,2010-W23,W23,6475
Spain,2010-W24,W24,6496
Spain,2010-W25,W25,6808
Spain,2010-W26,W26,7220
Spain,2010-W27,W27,7355
Spain,2010-W28,W28,7298
Spain,2010-W29,W29,6888
Spain,2010-W30,W30,6648
Spain,2010-W31,W31,6651
Spain,2010-W32,W32,6752
Spain,2010-W33,W33,6545
Spain,2010-W34,W34,6822
Spain,2010-W35,W35,6557
Spain,2010-W36,W36,6410
Spain,2010-W37,W37,6329
Spain,2010-W38,W38,6486
Spain,2010-W39,W39,6655
Spain,2010-W40,W40,6942
Spain,2010-W41,W41,6682
Spain,2010-W42,W42,7074
Spain,2010-W43,W43,7305
Spain,2010-W44,W44,7292
Spain,2010-W45,W45,7299
Spain,2010-W46,W46,7354
Spain,2010-W47,W47,7531
Spain,2010-W48,W48,7752
Spain,2010-W49,W49,7782
Spain,2010-W50,W50,7681
Spain,2010-W51,W51,7917
Spain,2010-W52,W52,8499
Spain,2011-W01,W01,8886
Spain,2011-W02,W02,8440
Spain,2011-W03,W03,8419
Spain,2011-W04,W04,8699
Spain,2011-W05,W05,8657
Spain,2011-W06,W06,8684
Spain,2011-W07,W07,8496
Spain,2011-W08,W08,8135
Spain,2011-W09,W09,7822
Spain,2011-W10,W10,7970
Spain,2011-W11,W11,7851
Spain,2011-W12,W12,7529
Spain,2011-W13,W13,7625
Spain,2011-W14,W14,7545
Spain,2011-W15,W15,7071
Spain,2011-W16,W16,6915
Spain,2011-W17,W17,7090
Spain,2011-W18,W18,6941
Spain,2011-W19,W19,6988
Spain,2011-W20,W20,6855
Spain,2011-W21,W21,7218
Spain,2011-W22,W22,6743
Spain,2011-W23,W23,6690
Spain,2011-W24,W24,6851
Spain,2011-W25,W25,7030
Spain,2011-W26,W26,7393
Spain,2011-W27,W27,6873
Spain,2011-W28,W28,6827
Spain,2011-W29,W29,6618
Spain,2011-W30,W30,6698
Spain,2011-W31,W31,6892
Spain,2011-W32,W32,6821
Spain,2011-W33,W33,7051
Spain,2011-W34,W34,6887
Spain,2011-W35,W35,6635
Spain,2011-W36,W36,6605
Spain,2011-W37,W37,6690
Spain,2011-W38,W38,6371
Spain,2011-W39,W39,6756
Spain,2011-W40,W40,6900
Spain,2011-W41,W41,7089
Spain,2011-W42,W42,7141
Spain,2011-W43,W43,7308
Spain,2011-W44,W44,7434
Spain,2011-W45,W45,7408
Spain,2011-W46,W46,7407
Spain,2011-W47,W47,7320
Spain,2011-W48,W48,7654
Spain,2011-W49,W49,7816
Spain,2011-W50,W50,8006
Spain,2011-W51,W51,8380
Spain,2011-W52,W52,8724
Spain,2012-W01,W01,8698
Spain,2012-W02,W02,9131
Spain,2012-W03,W03,9241
Spain,2012-W04,W04,8936
Spain,2012-W05,W05,9256
Spain,2012-W06,W06,10064
Spain,2012-W07,W07,11103
Spain,2012-W08,W08,10993
Spain,2012-W09,W09,10535
Spain,2012-W10,W10,9309
Spain,2012-W11,W11,8907
Spain,2012-W12,W12,8088
Spain,2012-W13,W13,8135
Spain,2012-W14,W14,7759
Spain,2012-W15,W15,7626
Spain,2012-W16,W16,7683
Spain,2012-W17,W17,7551
Spain,2012-W18,W18,7394
Spain,2012-W19,W19,7625
Spain,2012-W20,W20,7235
Spain,2012-W21,W21,6972
Spain,2012-W22,W22,7010
Spain,2012-W23,W23,6771
Spain,2012-W24,W24,6499
Spain,2012-W25,W25,6589
Spain,2012-W26,W26,7267
Spain,2012-W27,W27,6451
Spain,2012-W28,W28,6675
Spain,2012-W29,W29,6612
Spain,2012-W30,W30,6844
Spain,2012-W31,W31,6742
Spain,2012-W32,W32,6959
Spain,2012-W33,W33,6842
Spain,2012-W34,W34,7157
Spain,2012-W35,W35,6536
Spain,2012-W36,W36,6652
Spain,2012-W37,W37,6524
Spain,2012-W38,W38,6644
Spain,2012-W39,W39,6268
Spain,2012-W40,W40,6662
Spain,2012-W41,W41,6845
Spain,2012-W42,W42,6867
Spain,2012-W43,W43,6696
Spain,2012-W44,W44,7350
Spain,2012-W45,W45,7366
Spain,2012-W46,W46,7422
Spain,2012-W47,W47,7308
Spain,2012-W48,W48,7333
Spain,2012-W49,W49,7747
Spain,2012-W50,W50,8137
Spain,2012-W51,W51,7866
Spain,2012-W52,W52,7857
Spain,2013-W01,W01,7914
Spain,2013-W02,W02,8422
Spain,2013-W03,W03,8562
Spain,2013-W04,W04,8328
Spain,2013-W05,W05,8359
Spain,2013-W06,W06,8320
Spain,2013-W07,W07,8609
Spain,2013-W08,W08,8508
Spain,2013-W09,W09,8472
Spain,2013-W10,W10,8739
Spain,2013-W11,W11,7947
Spain,2013-W12,W12,8131
Spain,2013-W13,W13,7703
Spain,2013-W14,W14,7561
Spain,2013-W15,W15,7551
Spain,2013-W16,W16,7253
Spain,2013-W17,W17,7020
Spain,2013-W18,W18,7054
Spain,2013-W19,W19,7166
Spain,2013-W20,W20,7032
Spain,2013-W21,W21,6940
Spain,2013-W22,W22,6988
Spain,2013-W23,W23,7173
Spain,2013-W24,W24,7314
Spain,2013-W25,W25,6670
Spain,2013-W26,W26,6916
Spain,2013-W27,W27,7301
Spain,2013-W28,W28,7807
Spain,2013-W29,W29,7063
Spain,2013-W30,W30,6904
Spain,2013-W31,W31,6795
Spain,2013-W32,W32,6734
Spain,2013-W33,W33,6771
Spain,2013-W34,W34,6757
Spain,2013-W35,W35,6477
Spain,2013-W36,W36,6418
Spain,2013-W37,W37,6376
Spain,2013-W38,W38,6465
Spain,2013-W39,W39,6907
Spain,2013-W40,W40,6939
Spain,2013-W41,W41,6520
Spain,2013-W42,W42,6960
Spain,2013-W43,W43,7017
Spain,2013-W44,W44,6883
Spain,2013-W45,W45,7366
Spain,2013-W46,W46,7246
Spain,2013-W47,W47,7474
Spain,2013-W48,W48,8066
Spain,2013-W49,W49,8183
Spain,2013-W50,W50,8142
Spain,2013-W51,W51,8459
Spain,2013-W52,W52,8572
Spain,2014-W01,W01,9049
Spain,2014-W02,W02,9009
Spain,2014-W03,W03,9126
Spain,2014-W04,W04,9061
Spain,2014-W05,W05,8867
Spain,2014-W06,W06,8996
Spain,2014-W07,W07,8829
Spain,2014-W08,W08,8396
Spain,2014-W09,W09,8252
Spain,2014-W10,W10,8107
Spain,2014-W11,W11,7813
Spain,2014-W12,W12,8034
Spain,2014-W13,W13,7728
Spain,2014-W14,W14,7743
Spain,2014-W15,W15,7635
Spain,2014-W16,W16,7258
Spain,2014-W17,W17,6999
Spain,2014-W18,W18,7307
Spain,2014-W19,W19,7344
Spain,2014-W20,W20,7049
Spain,2014-W21,W21,6904
Spain,2014-W22,W22,6832
Spain,2014-W23,W23,7136
Spain,2014-W24,W24,7404
Spain,2014-W25,W25,7248
Spain,2014-W26,W26,6852
Spain,2014-W27,W27,6851
Spain,2014-W28,W28,6736
Spain,2014-W29,W29,7065
Spain,2014-W30,W30,7127
Spain,2014-W31,W31,6867
Spain,2014-W32,W32,6891
Spain,2014-W33,W33,6724
Spain,2014-W34,W34,6643
Spain,2014-W35,W35,6995
Spain,2014-W36,W36,7057
Spain,2014-W37,W37,6687
Spain,2014-W38,W38,6626
Spain,2014-W39,W39,6508
Spain,2014-W40,W40,6930
Spain,2014-W41,W41,6987
Spain,2014-W42,W42,7265
Spain,2014-W43,W43,7322
Spain,2014-W44,W44,7287
Spain,2014-W45,W45,7333
Spain,2014-W46,W46,7604
Spain,2014-W47,W47,7628
Spain,2014-W48,W48,7729
Spain,2014-W49,W49,7645
Spain,2014-W50,W50,7990
Spain,2014-W51,W51,8245
Spain,2014-W52,W52,8535
Spain,2015-W01,W01,9605
Spain,2015-W02,W02,10415
Spain,2015-W03,W03,10738
Spain,2015-W04,W04,10625
Spain,2015-W05,W05,11046
Spain,2015-W06,W06,10682
Spain,2015-W07,W07,10857
Spain,2015-W08,W08,10580
Spain,2015-W09,W09,10058
Spain,2015-W10,W10,9421
Spain,2015-W11,W11,8785
Spain,2015-W12,W12,8379
Spain,2015-W13,W13,8366
Spain,2015-W14,W14,8282
Spain,2015-W15,W15,7894
Spain,2015-W16,W16,7855
Spain,2015-W17,W17,7802
Spain,2015-W18,W18,7365
Spain,2015-W19,W19,7464
Spain,2015-W20,W20,7543
Spain,2015-W21,W21,7234
Spain,2015-W22,W22,7096
Spain,2015-W23,W23,7364
Spain,2015-W24,W24,7152
Spain,2015-W25,W25,6956
Spain,2015-W26,W26,7111
Spain,2015-W27,W27,8146
Spain,2015-W28,W28,8351
Spain,2015-W29,W29,8164
Spain,2015-W30,W30,7798
Spain,2015-W31,W31,7349
Spain,2015-W32,W32,7219
Spain,2015-W33,W33,7075
Spain,2015-W34,W34,6801
Spain,2015-W35,W35,6954
Spain,2015-W36,W36,6603
Spain,2015-W37,W37,6660
Spain,2015-W38,W38,6617
Spain,2015-W39,W39,6898
Spain,2015-W40,W40,6813
Spain,2015-W41,W41,7055
Spain,2015-W42,W42,7119
Spain,2015-W43,W43,7267
Spain,2015-W44,W44,7392
Spain,2015-W45,W45,7412
Spain,2015-W46,W46,7325
Spain,2015-W47,W47,7397
Spain,2015-W48,W48,7849
Spain,2015-W49,W49,8080
Spain,2015-W50,W50,8032
Spain,2015-W51,W51,8342
Spain,2015-W52,W52,8031
Spain,2015-W53,W53,8427
Spain,2016-W01,W01,8658
Spain,2016-W02,W02,8671
Spain,2016-W03,W03,8791
Spain,2016-W04,W04,8491
Spain,2016-W05,W05,8461
Spain,2016-W06,W06,8556
Spain,2016-W07,W07,8479
Spain,2016-W08,W08,8670
Spain,2016-W09,W09,8645
Spain,2016-W10,W10,8653
Spain,2016-W11,W11,8811
Spain,2016-W12,W12,8291
Spain,2016-W13,W13,8375
Spain,2016-W14,W14,7998
Spain,2016-W15,W15,7859
Spain,2016-W16,W16,7589
Spain,2016-W17,W17,7462
Spain,2016-W18,W18,7606
Spain,2016-W19,W19,7374
Spain,2016-W20,W20,7533
Spain,2016-W21,W21,7304
Spain,2016-W22,W22,7255
Spain,2016-W23,W23,7576
Spain,2016-W24,W24,7140
Spain,2016-W25,W25,7173
Spain,2016-W26,W26,7345
Spain,2016-W27,W27,7505
Spain,2016-W28,W28,7423
Spain,2016-W29,W29,7377
Spain,2016-W30,W30,7295
Spain,2016-W31,W31,7425
Spain,2016-W32,W32,7233
Spain,2016-W33,W33,7102
Spain,2016-W34,W34,7184
Spain,2016-W35,W35,7100
Spain,2016-W36,W36,7203
Spain,2016-W37,W37,6641
Spain,2016-W38,W38,6956
Spain,2016-W39,W39,7036
Spain,2016-W40,W40,7072
Spain,2016-W41,W41,7036
Spain,2016-W42,W42,7185
Spain,2016-W43,W43,7512
Spain,2016-W44,W44,7244
Spain,2016-W45,W45,7775
Spain,2016-W46,W46,8076
Spain,2016-W47,W47,8090
Spain,2016-W48,W48,8321
Spain,2016-W49,W49,8124
Spain,2016-W50,W50,8612
Spain,2016-W51,W51,8980
Spain,2016-W52,W52,9855
Spain,2017-W01,W01,10726
Spain,2017-W02,W02,11414
Spain,2017-W03,W03,11334
Spain,2017-W04,W04,11068
Spain,2017-W05,W05,10636
Spain,2017-W06,W06,9660
Spain,2017-W07,W07,9017
Spain,2017-W08,W08,8670
Spain,2017-W09,W09,8371
Spain,2017-W10,W10,8213
Spain,2017-W11,W11,7906
Spain,2017-W12,W12,7875
Spain,2017-W13,W13,7827
Spain,2017-W14,W14,7814
Spain,2017-W15,W15,7800
Spain,2017-W16,W16,7574
Spain,2017-W17,W17,7661
Spain,2017-W18,W18,7520
Spain,2017-W19,W19,7622
Spain,2017-W20,W20,7494
Spain,2017-W21,W21,7666
Spain,2017-W22,W22,7092
Spain,2017-W23,W23,7067
Spain,2017-W24,W24,7819
Spain,2017-W25,W25,7991
Spain,2017-W26,W26,7137
Spain,2017-W27,W27,7156
Spain,2017-W28,W28,7214
Spain,2017-W29,W29,7259
Spain,2017-W30,W30,7110
Spain,2017-W31,W31,7596
Spain,2017-W32,W32,7186
Spain,2017-W33,W33,7118
Spain,2017-W34,W34,7219
Spain,2017-W35,W35,7013
Spain,2017-W36,W36,6680
Spain,2017-W37,W37,6730
Spain,2017-W38,W38,7091
Spain,2017-W39,W39,7367
Spain,2017-W40,W40,7388
Spain,2017-W41,W41,7234
Spain,2017-W42,W42,7392
Spain,2017-W43,W43,7308
Spain,2017-W44,W44,7511
Spain,2017-W45,W45,7632
Spain,2017-W46,W46,8063
Spain,2017-W47,W47,8169
Spain,2017-W48,W48,8257
Spain,2017-W49,W49,8620
Spain,2017-W50,W50,9262
Spain,2017-W51,W51,9628
Spain,2017-W52,W52,10412
Spain,2018-W01,W01,11204
Spain,2018-W02,W02,10905
Spain,2018-W03,W03,10981
Spain,2018-W04,W04,10324
Spain,2018-W05,W05,9893
Spain,2018-W06,W06,10015
Spain,2018-W07,W07,10105
Spain,2018-W08,W08,9656
Spain,2018-W09,W09,9599
Spain,2018-W10,W10,9203
Spain,2018-W11,W11,8862
Spain,2018-W12,W12,8616
Spain,2018-W13,W13,8628
Spain,2018-W14,W14,8414
Spain,2018-W15,W15,8335
Spain,2018-W16,W16,8112
Spain,2018-W17,W17,7735
Spain,2018-W18,W18,7359
Spain,2018-W19,W19,7595
Spain,2018-W20,W20,7511
Spain,2018-W21,W21,7527
Spain,2018-W22,W22,7306
Spain,2018-W23,W23,7109
Spain,2018-W24,W24,7154
Spain,2018-W25,W25,7713
Spain,2018-W26,W26,7698
Spain,2018-W27,W27,7305
Spain,2018-W28,W28,7366
Spain,2018-W29,W29,7186
Spain,2018-W30,W30,7155
Spain,2018-W31,W31,7731
Spain,2018-W32,W32,8003
Spain,2018-W33,W33,7194
Spain,2018-W34,W34,7015
Spain,2018-W35,W35,6927
Spain,2018-W36,W36,6906
Spain,2018-W37,W37,6834
Spain,2018-W38,W38,7153
Spain,2018-W39,W39,7230
Spain,2018-W40,W40,7210
Spain,2018-W41,W41,7437
Spain,2018-W42,W42,7350
Spain,2018-W43,W43,7327
Spain,2018-W44,W44,7794
Spain,2018-W45,W45,8012
Spain,2018-W46,W46,7999
Spain,2018-W47,W47,7932
Spain,2018-W48,W48,7929
Spain,2018-W49,W49,8051
Spain,2018-W50,W50,8312
Spain,2018-W51,W51,8427
Spain,2018-W52,W52,8650
Spain,2019-W01,W01,9127
Spain,2019-W02,W02,10025
Spain,2019-W03,W03,10476
Spain,2019-W04,W04,10141
Spain,2019-W05,W05,9964
Spain,2019-W06,W06,9686
Spain,2019-W07,W07,9363
Spain,2019-W08,W08,9216
Spain,2019-W09,W09,8920
Spain,2019-W10,W10,8595
Spain,2019-W11,W11,8205
Spain,2019-W12,W12,8027
Spain,2019-W13,W13,8171
Spain,2019-W14,W14,8087
Spain,2019-W15,W15,8055
Spain,2019-W16,W16,7801
Spain,2019-W17,W17,7759
Spain,2019-W18,W18,7744
Spain,2019-W19,W19,7731
Spain,2019-W20,W20,7536
Spain,2019-W21,W21,7436
Spain,2019-W22,W22,7618
Spain,2019-W23,W23,7508
Spain,2019-W24,W24,7016
Spain,2019-W25,W25,7404
Spain,2019-W26,W26,7570
Spain,2019-W27,W27,8050
Spain,2019-W28,W28,7463
Spain,2019-W29,W29,7301
Spain,2019-W30,W30,7464
Spain,2019-W31,W31,7136
Spain,2019-W32,W32,7317
Spain,2019-W33,W33,7128
Spain,2019-W34,W34,6920
Spain,2019-W35,W35,6898
