Date,Lower_ΑΛΛΟ,Lower_ΑΝΕΛ,Lower_Δημοκράτες,Lower_ΕΚ,Lower_ΕΛ,Lower_ΕΛΑΣ,Lower_Ελπίδα,Lower_ΚΚΕ,Lower_ΛΑΕ,Lower_ΜέΡΑ25,Lower_ΝΑ,Lower_ΝΔ,Lower_Νίκη,Lower_ΠΑΣΟΚ,Lower_ΠΕ,Lower_ΠΟΤΑΜΙ,Lower_ΣΥΡΙΖΑ,Lower_Σπαρτιάτες,Lower_ΦΛ,Lower_ΧΑ,ΑΛΛΟ,ΑΝΕΛ,Δημοκράτες,ΕΚ,ΕΛ,ΕΛΑΣ,Ελπίδα,ΚΚΕ,ΛΑΕ,ΜέΡΑ25,ΝΑ,ΝΔ,Νίκη,ΠΑΣΟΚ,ΠΕ,ΠΟΤΑΜΙ,ΣΥΡΙΖΑ,Σπαρτιάτες,ΦΛ,ΧΑ,Upper_ΑΛΛΟ,Upper_ΑΝΕΛ,Upper_Δημοκράτες,Upper_ΕΚ,Upper_ΕΛ,Upper_ΕΛΑΣ,Upper_Ελπίδα,Upper_ΚΚΕ,Upper_ΛΑΕ,Upper_ΜέΡΑ25,Upper_ΝΑ,Upper_ΝΔ,Upper_Νίκη,Upper_ΠΑΣΟΚ,Upper_ΠΕ,Upper_ΠΟΤΑΜΙ,Upper_ΣΥΡΙΖΑ,Upper_Σπαρτιάτες,Upper_ΦΛ,Upper_ΧΑ
2026-05-04,6.0,,1.19,,7.53,,,6.79,,2.66,0.84,29.69,1.26,12.04,5.5,,2.62,0.58,3.42,,11.08,,1.68,,8.7,,,7.37,,2.91,1.01,30.23,1.69,12.94,6.99,,3.25,0.96,3.78,,16.16,,2.18,,9.87,,,7.95,,3.17,1.19,30.77,2.13,13.83,8.48,,3.87,1.34,4.14,
2026-05-05,5.32,,1.18,,7.52,,,6.78,,2.66,0.83,29.68,1.25,12.02,5.44,,2.6,,3.41,,10.8,,1.68,,8.69,,,7.36,,2.91,1.01,30.21,1.69,12.91,6.92,,3.21,,3.77,,16.29,,2.17,,9.85,,,7.93,,3.16,1.19,30.75,2.12,13.81,8.4,,3.83,,4.14,
2026-05-07,3.15,,1.17,,7.49,,,6.75,,2.66,0.82,29.65,1.25,11.98,5.31,,2.54,0.57,3.36,,11.44,,1.66,,8.66,,,7.33,,2.91,1.0,30.18,1.67,12.86,6.77,,3.15,0.96,3.76,,19.72,,2.16,,9.82,,,7.91,,3.15,1.18,30.72,2.09,13.74,8.23,,3.76,1.35,4.15,
2026-05-08,-0.15,,1.16,,7.48,0.11,-0.2,6.74,,2.66,0.81,29.64,1.25,11.97,5.24,,2.51,,3.33,,9.23,,1.66,,8.64,12.56,9.9,7.31,,2.91,1.0,30.17,1.66,12.84,6.69,,3.12,,3.75,,18.62,,2.15,,9.81,25.0,19.99,7.89,,3.15,1.18,30.71,2.07,13.71,8.15,,3.72,,4.17,
2026-05-23,1.93,,1.11,,7.26,14.19,7.05,6.54,,2.66,0.74,29.45,1.13,11.68,4.37,,2.09,,3.19,,4.17,,1.54,,8.44,15.22,10.66,7.12,,2.88,0.93,29.98,1.48,12.46,5.63,,2.63,,3.79,,6.41,,1.97,,9.61,16.24,14.28,7.7,,3.09,1.12,30.51,1.84,13.24,6.89,,3.16,,4.39,
2026-05-24,1.57,,1.1,,7.24,14.54,8.16,6.53,,2.66,0.73,29.44,1.11,11.66,4.33,,2.06,0.5,3.18,,3.75,,1.53,,8.42,15.48,11.19,7.11,,2.88,0.93,29.97,1.47,12.43,5.57,,2.59,0.93,3.78,,5.92,,1.96,,9.6,16.42,14.23,7.69,,3.09,1.12,30.49,1.83,13.21,6.8,,3.13,1.37,4.38,
2026-05-27,0.72,,1.07,,7.19,14.93,10.18,6.49,,2.65,0.72,29.4,1.07,11.59,4.2,,1.97,,3.18,,3.15,,1.5,,8.38,15.5,11.6,7.07,,2.87,0.91,29.93,1.43,12.36,5.37,,2.49,,3.75,,5.59,,1.94,,9.57,16.07,13.03,7.66,,3.09,1.11,30.46,1.78,13.13,6.53,,3.02,,4.31,
2026-05-28,2.04,,1.05,,7.17,14.94,10.12,6.47,,2.65,0.71,29.38,1.06,11.57,4.17,,1.93,0.48,3.2,,3.9,,1.49,,8.37,15.52,11.73,7.06,,2.87,0.91,29.92,1.41,12.33,5.31,,2.46,0.93,3.74,,5.76,,1.93,,9.56,16.1,13.33,7.65,,3.09,1.1,30.45,1.76,13.1,6.44,,2.99,1.37,4.28,
2026-05-29,1.57,,1.04,,7.16,14.84,10.01,6.45,,2.65,,29.37,1.05,11.54,4.14,,1.9,,3.21,,4.1,,1.48,,8.35,15.53,10.96,7.05,,2.87,,29.9,1.4,12.31,5.25,,2.43,,3.73,,6.62,,1.92,,9.55,16.21,11.91,7.65,,3.09,,30.44,1.75,13.07,6.35,,2.95,,4.26,
2026-05-30,2.19,,,,7.14,14.79,10.01,6.44,,2.64,,29.35,1.04,11.52,4.12,,1.87,,3.23,,3.45,,,,8.34,15.66,10.7,7.04,,2.87,,29.89,1.39,12.28,5.19,,2.39,,3.74,,4.72,,,,9.54,16.53,11.39,7.64,,3.09,,30.43,1.73,13.04,6.26,,2.92,,4.24,
2026-05-31,1.54,,1.02,,7.12,15.22,9.92,6.42,,2.64,0.7,29.34,1.04,11.49,4.1,,1.84,0.47,3.24,,2.97,,1.47,,8.32,16.13,10.65,7.03,,2.87,0.89,29.88,1.38,12.25,5.14,,2.36,0.92,3.74,,4.39,,1.91,,9.53,17.04,11.38,7.63,,3.09,1.09,30.42,1.71,13.01,6.18,,2.88,1.38,4.24,
2026-06-04,1.22,,0.99,,7.04,14.63,8.46,6.34,,2.63,0.67,29.28,1.01,11.39,4.03,,1.71,0.45,3.21,,2.94,,1.44,,8.27,15.81,9.8,6.98,,2.86,0.88,29.83,1.32,12.15,4.97,,2.23,0.92,3.77,,4.67,,1.88,,9.49,16.98,11.14,7.61,,3.09,1.08,30.38,1.64,12.9,5.91,,2.74,1.38,4.33,
2026-06-05,1.55,,0.98,,7.02,15.01,7.41,6.32,,2.62,0.67,29.26,1.0,11.37,4.01,,1.67,,3.23,,3.23,,1.43,,8.25,16.01,9.29,6.97,,2.86,0.87,29.82,1.31,12.12,4.93,,2.19,,3.76,,4.91,,1.88,,9.48,17.01,11.17,7.61,,3.1,1.07,30.37,1.62,12.87,5.85,,2.71,,4.29,
2026-06-11,2.62,,0.94,,6.9,15.52,7.1,6.2,,2.59,,29.17,0.93,11.2,4.0,,1.47,,3.23,,3.82,,1.4,,8.17,16.55,8.92,6.89,,2.85,,29.74,1.25,11.96,4.75,,1.99,,3.71,,5.01,,1.85,,9.44,17.58,10.73,7.59,,3.11,,30.32,1.57,12.71,5.49,,2.51,,4.18,
2026-06-19,3.14,,0.86,,6.73,14.2,4.3,6.01,,2.55,0.59,29.02,0.8,10.97,3.94,,1.18,,3.04,,4.8,,1.36,,8.06,16.8,8.12,6.79,,2.84,0.81,29.65,1.17,11.74,4.52,,1.72,,3.6,,6.46,,1.85,,9.38,19.39,11.93,7.58,,3.13,1.02,30.27,1.54,12.51,5.11,,2.25,,4.16,
2026-06-21,3.23,,0.84,,6.68,13.95,5.97,5.96,,2.54,0.58,28.99,0.77,10.9,3.9,,1.11,0.37,2.97,,4.67,,1.35,,8.03,17.76,9.07,6.77,,2.84,0.8,29.62,1.15,11.68,4.47,,1.65,0.89,3.55,,6.11,,1.86,,9.37,21.57,12.17,7.58,,3.14,1.02,30.26,1.53,12.46,5.04,,2.19,1.41,4.14,
2026-06-23,2.59,,,,6.64,15.11,6.8,5.9,,2.53,,28.95,0.74,10.84,3.85,,1.04,,2.91,,4.27,,,,8.0,17.11,8.84,6.75,,2.84,,29.6,1.13,11.63,4.41,,1.58,,3.52,,5.96,,,,9.36,19.11,10.87,7.59,,3.15,,30.25,1.52,12.42,4.98,,2.12,,4.12,
2026-06-24,1.8,,0.8,,6.61,15.55,7.12,5.88,,2.52,,28.93,0.73,10.81,3.82,,1.0,,2.9,,3.94,,1.34,,7.98,16.98,8.95,6.73,,2.84,,29.59,1.12,11.6,4.39,,1.55,,3.5,,6.09,,1.87,,9.36,18.41,10.78,7.59,,3.15,,30.25,1.52,12.39,4.96,,2.09,,4.11,
2026-06-25,0.76,,0.79,,6.59,15.55,6.87,5.85,,2.51,0.56,28.91,0.71,10.77,3.79,,0.96,0.34,2.88,,3.67,,1.33,,7.97,16.84,9.17,6.72,,2.83,0.78,29.58,1.12,11.57,4.36,,1.51,0.88,3.49,,6.59,,1.88,,9.35,18.13,11.47,7.59,,3.16,1.01,30.24,1.52,12.37,4.94,,2.06,1.42,4.1,
2026-06-27,0.43,,,,6.54,16.21,6.42,5.8,,2.5,,28.87,0.68,10.71,3.72,,0.89,,2.87,,3.98,,,,7.94,17.1,8.41,6.7,,2.83,,29.55,1.1,11.52,4.31,,1.44,,3.47,,7.52,,,,9.34,18.0,10.39,7.6,,3.17,,30.23,1.53,12.33,4.91,,2.0,,4.07,
2026-06-28,0.16,,0.74,,6.52,16.37,7.0,5.77,,2.49,0.54,28.85,,10.67,3.67,,0.85,,2.85,,3.57,,1.32,,7.93,17.24,8.61,6.68,,2.83,0.76,29.54,,11.49,4.29,,1.41,,3.46,,6.98,,1.9,,9.34,18.12,10.22,7.6,,3.17,0.99,30.23,,12.3,4.9,,1.97,,4.07,
2026-07-01,1.17,,0.69,,6.45,16.56,7.03,5.69,,2.47,0.52,28.92,0.61,10.57,3.53,,0.74,,2.81,,3.72,,1.31,,7.89,17.31,8.86,6.65,,2.83,0.75,29.54,1.07,11.4,4.22,,1.31,,3.42,,6.28,,1.93,,9.33,18.06,10.7,7.61,,3.18,0.97,30.16,1.53,12.23,4.9,,1.88,,4.04,
2026-07-04,1.4,,0.64,,6.38,16.3,6.71,5.63,,2.45,0.5,28.87,0.55,10.47,3.37,,0.62,,2.76,,4.18,,1.3,,7.85,17.28,8.19,6.63,,2.83,0.74,29.51,1.04,11.32,4.15,,1.21,,3.4,,6.96,,1.96,,9.32,18.26,9.67,7.63,,3.21,0.98,30.15,1.53,12.17,4.92,,1.79,,4.03,
2026-07-05,1.0,,0.62,,6.35,16.13,6.68,5.6,,2.44,,28.83,0.53,10.42,3.31,,0.59,,2.75,,4.05,,1.29,,7.83,17.25,8.16,6.62,,2.83,,29.5,1.04,11.28,4.12,,1.17,,3.39,,7.09,,1.96,,9.31,18.36,9.64,7.64,,3.21,,30.17,1.56,12.15,4.93,,1.76,,4.03,
2026-07-07,1.1,,0.59,,6.21,15.63,5.88,5.79,,2.47,,28.77,0.48,10.27,3.17,,0.57,,2.7,,4.4,,1.29,,7.74,17.34,7.59,6.52,,2.85,,29.49,1.02,11.22,4.07,,1.13,,3.38,,7.71,,1.98,,9.28,19.04,9.3,7.25,,3.22,,30.22,1.56,12.17,4.97,,1.69,,4.07,
2026-07-17,-1.47,,0.41,,5.96,13.89,2.28,5.6,,2.42,0.42,28.55,0.3,9.89,2.51,,0.2,,2.5,,4.75,,1.25,,7.6,17.17,6.32,6.39,,2.81,0.67,29.38,0.96,10.94,3.85,,0.81,,3.33,,10.97,,2.09,,9.24,20.45,10.35,7.19,,3.21,0.93,30.22,1.63,11.98,5.19,,1.41,,4.17,
2026-07-21,-3.54,,0.3,,5.68,12.63,0.36,5.46,,2.37,0.42,28.45,0.16,9.74,2.24,,0.03,0.19,2.38,,4.71,,1.24,,7.54,17.03,5.85,6.31,,2.8,0.67,29.31,0.88,10.88,3.67,,0.67,0.83,3.32,,12.97,,2.17,,9.39,21.42,11.33,7.15,,3.24,0.91,30.17,1.61,12.03,5.1,,1.3,1.47,4.26,
